product_sku,prioridad_proveedor,quantity_on_hand,quantity_reserved,quantity_available,minimum_stock_level,reorder_point,optimal_stock_level,reorder_quantity,average_daily_usage,unit_cost,total_value,region_almacen,is_active,anio,mes,vacaciones_o_no,es_feriado,temporada_alta,semana_del_anio,dia_del_mes,dia_de_la_semana,es_fin_de_semana,trimestre,lag_1,lag_7,lag_30,media_movil_7d,media_movil_30d,media_movil_exponencial,std_movil_30d,variacion_stock_diaria,tendencia_stock,dias_desde_ultimo_pedido,ratio_reservado_disponible,anomalia_stock,rotacion_estimada_30d,estacion_Otoño,estacion_Primavera,estacion_Verano
CHB-105,1,200,68,132,200,420,1100,250,66.0,0.5,100.0,Sur,1,2024,2,0,1,0,7,12,0,0,1,132.0,301.0,222.0,280.7142857142857,281.8333333333333,238.92474589945147,133.77853117110703,0.0,-1.119047619047592,1.0,0.5151515151515151,-1.1200103037586178,7.025428740390302,False,False,False
CHB-105,1,332,78,254,200,420,1100,250,60.0,0.5,166.0,Sur,1,2024,2,0,0,0,7,13,1,0,1,132.0,464.0,166.0,250.71428571428572,284.76666666666665,242.6935594245886,132.10541332543895,122.0,-34.05238095238093,5.0,0.30708661417322836,-0.23289482158368185,6.32096453236568,False,False,False
CHB-105,1,269,49,220,200,420,1100,250,60.0,0.5,134.5,Sur,1,2024,2,0,0,0,7,14,2,0,1,254.0,405.0,138.0,224.28571428571428,287.5,237.02016956844147,129.7920750994478,-34.0,-63.21428571428572,3.0,0.22272727272727272,-0.520062568907084,6.260869565217392,False,False,False
CHB-105,1,205,59,146,200,420,1100,250,60.0,0.5,102.5,Sur,1,2024,2,0,0,0,7,15,3,0,1,220.0,362.0,253.0,193.42857142857142,283.93333333333334,214.2651271763311,132.22027945383635,-74.0,-90.50476190476192,8.0,0.4041095890410959,-1.0432086053901561,6.3395163183845975,False,False,False
CHB-105,1,200,78,122,200,420,1100,250,60.0,0.5,100.0,Sur,1,2024,2,0,0,0,7,16,4,0,1,146.0,258.0,239.0,174.0,280.03333333333336,191.19884538224832,135.28143928895776,-24.0,-106.03333333333336,1.0,0.639344262295082,-1.1681819336337642,6.427806213546006,False,False,False
CHB-105,1,339,91,248,200,420,1100,250,66.0,0.5,169.5,Sur,1,2024,2,0,0,0,7,17,5,1,1,122.0,212.0,142.0,179.14285714285714,283.56666666666666,205.39913403668623,132.91549904001968,126.0,-104.42380952380952,3.0,0.36693548387096775,-0.26758855756887956,6.982485012342776,False,False,False
CHB-105,1,278,80,198,200,420,1100,250,66.0,0.5,139.0,Sur,1,2024,2,0,0,0,7,18,6,1,1,248.0,132.0,117.0,188.57142857142858,286.26666666666665,203.54935052751466,130.21042209818887,-50.0,-97.69523809523807,9.0,0.40404040404040403,-0.6778771256889611,6.916627852817886,False,False,False
CHB-105,1,208,88,120,200,420,1100,250,60.0,0.5,104.0,Sur,1,2024,2,0,0,0,8,19,0,0,1,198.0,132.0,125.0,186.85714285714286,286.1,182.662012895636,130.42697785245252,-78.0,-99.24285714285716,4.0,0.7333333333333333,-1.2735095356414923,6.291506466270534,False,False,False
CHB-105,1,200,99,101,200,420,1100,250,60.0,0.5,100.0,Sur,1,2024,2,0,0,0,8,20,1,0,1,120.0,254.0,155.0,165.0,284.3,162.24650967172698,132.65229373999819,-19.0,-119.30000000000001,5.0,0.9801980198019802,-1.381807994660632,6.331340133661625,False,False,False
CHB-105,1,330,78,252,200,420,1100,250,60.0,0.5,165.0,Sur,1,2024,2,0,0,0,8,21,2,0,1,101.0,220.0,115.0,169.57142857142858,288.8666666666667,184.68488225379525,128.92893881657378,151.0,-119.29523809523809,7.0,0.30952380952380953,-0.28594563024455355,6.2312485575813525,False,False,False
CHB-105,1,268,92,176,200,420,1100,250,60.0,0.5,134.0,Sur,1,2024,2,0,0,0,8,22,3,0,1,252.0,146.0,116.0,173.85714285714286,290.8666666666667,182.51366169034645,126.59921373981845,-76.0,-117.00952380952381,6.0,0.5227272727272727,-0.9073252769384174,6.18840247536099,False,False,False
CHB-105,1,208,67,141,200,420,1100,250,60.0,0.5,104.0,Sur,1,2024,2,0,0,0,8,23,4,0,1,176.0,122.0,252.0,176.57142857142858,287.1666666666667,172.13524626775984,129.366115942402,-35.0,-110.5952380952381,2.0,0.475177304964539,-1.1298682471980905,6.268136970400464,False,False,False
CHB-105,1,200,44,156,200,420,1100,250,66.0,0.5,100.0,Sur,1,2024,2,0,0,0,8,24,5,1,1,141.0,248.0,199.0,163.42857142857142,285.73333333333335,168.10143470081988,130.60890114181066,15.0,-122.30476190476193,8.0,0.28205128205128205,-0.9932962623464181,6.929538030797946,False,False,False
CHB-105,1,200,60,140,200,420,1100,250,66.0,0.5,100.0,Sur,1,2024,2,0,0,0,8,25,6,1,1,156.0,198.0,350.0,155.14285714285714,278.73333333333335,161.0760760256149,132.65717634859269,-16.0,-123.59047619047621,9.0,0.42857142857142855,-1.0458034548298685,7.103563740731882,False,False,False
CHB-105,1,200,45,155,200,420,1100,250,60.0,0.5,100.0,Sur,1,2024,2,0,0,0,9,26,0,0,1,140.0,120.0,476.0,160.14285714285714,268.03333333333336,159.5570570192112,129.09512219566102,15.0,-107.89047619047622,4.0,0.2903225806451613,-0.8755817525159172,6.715582638975251,False,False,False
CHB-105,1,200,64,136,200,420,1100,250,60.0,0.5,100.0,Sur,1,2024,2,0,0,0,9,27,1,0,1,155.0,101.0,457.0,165.14285714285714,257.3333333333333,153.66779276440838,126.16227463164212,-19.0,-92.19047619047618,8.0,0.47058823529411764,-0.961724364019213,6.994818652849742,False,False,False
CHB-105,1,338,43,295,200,420,1100,250,60.0,0.5,169.0,Sur,1,2024,2,0,0,0,9,28,2,0,1,136.0,252.0,383.0,171.28571428571428,254.4,189.00084457330627,124.14663187898637,159.0,-83.11428571428573,7.0,0.14576271186440679,0.3270326337936852,7.0754716981132075,False,False,False
CHB-105,1,480,55,425,200,420,1100,0,60.0,0.5,240.0,Sur,1,2024,2,0,0,0,9,29,3,0,1,295.0,176.0,322.0,206.85714285714286,257.8333333333333,248.0006334299797,127.46063174046395,130.0,-50.97619047619045,5.0,0.12941176470588237,1.3115160687972454,6.9812540400775704,False,False,False
CHB-105,1,621,50,571,200,420,1100,0,60.0,0.5,310.5,Sur,1,2024,3,0,0,0,9,1,4,0,1,425.0,141.0,452.0,268.2857142857143,261.8,328.7504750724848,135.3209212359195,146.0,6.485714285714266,9.0,0.08756567425569177,2.284938627198217,6.875477463712757,False,True,False
CHB-105,1,562,43,519,200,420,1100,0,66.0,0.5,281.0,Sur,1,2024,3,0,0,0,9,2,5,1,1,571.0,156.0,376.0,320.14285714285717,266.56666666666666,376.3128563043636,141.8436933153298,-52.0,53.576190476190504,7.0,0.08285163776493257,1.7796584919158442,7.4277854195323245,False,True,False
CHB-105,1,489,92,397,200,420,1100,0,66.0,0.5,244.5,Sur,1,2024,3,0,0,0,9,3,6,1,1,519.0,140.0,555.0,356.85714285714283,261.3,381.4846422282727,133.44975807784175,-122.0,95.55714285714282,6.0,0.23173803526448364,1.0168620906816905,7.577497129735935,False,True,False
CHB-105,1,626,70,556,200,420,1100,0,60.0,0.5,313.0,Sur,1,2024,3,0,0,0,10,4,0,0,1,397.0,155.0,420.0,414.14285714285717,265.8333333333333,425.11348167120457,141.11650440714564,159.0,148.30952380952385,2.0,0.12589928057553956,2.0562206234182603,6.771159874608151,False,True,False
CHB-105,1,761,79,682,200,420,1100,0,60.0,0.5,380.5,Sur,1,2024,3,0,0,0,10,5,1,0,1,556.0,136.0,381.0,492.14285714285717,275.8666666666667,489.3351112534034,159.13705507784974,126.0,216.2761904761905,5.0,0.1158357771260997,2.552097832491956,6.52489125181247,False,True,False
CHB-105,1,702,81,621,200,420,1100,0,60.0,0.5,351.0,Sur,1,2024,3,0,0,0,10,6,2,0,1,682.0,295.0,301.0,538.7142857142857,286.53333333333336,522.2513334400526,171.15081740631737,-61.0,252.1809523809523,2.0,0.13043478260869565,1.954221847930953,6.281991624011168,False,True,False
CHB-105,1,839,53,786,200,420,1100,0,60.0,0.5,419.5,Sur,1,2024,3,0,0,0,10,7,3,0,1,621.0,425.0,464.0,590.2857142857143,297.26666666666665,588.1885000800394,191.54560694578694,165.0,293.0190476190477,5.0,0.06743002544529263,2.55152462709134,6.055169320475443,False,True,False
CHB-105,1,778,46,732,200,420,1100,0,60.0,0.5,389.0,Sur,1,2024,3,0,0,0,10,8,4,0,1,786.0,571.0,405.0,613.2857142857143,308.1666666666667,624.1413750600295,206.60007733305187,-54.0,305.11904761904765,1.0,0.06284153005464481,2.051467447662608,5.840995132504056,False,True,False
CHB-105,1,910,54,856,200,420,1100,0,66.0,0.5,455.0,Sur,1,2024,3,0,0,0,10,9,5,1,1,732.0,519.0,362.0,661.4285714285714,324.6333333333333,682.1060312950221,229.4606093959655,124.0,336.7952380952381,1.0,0.0630841121495327,2.315720628762566,6.099188828421809,False,True,False
CHB-105,1,832,87,745,200,420,1100,0,66.0,0.5,416.0,Sur,1,2024,3,0,0,0,10,10,6,1,1,856.0,397.0,258.0,711.1428571428571,340.8666666666667,697.8295234712666,241.49501791581736,-111.0,370.27619047619044,7.0,0.11677852348993288,1.6734644748415057,5.8087228632896535,False,True,False
CHB-105,1,973,43,930,200,420,1100,0,60.0,0.5,486.5,Sur,1,2024,3,0,0,0,11,11,0,0,1,745.0,556.0,212.0,764.5714285714286,364.8,755.8721426034499,262.91225755451916,185.0,399.77142857142854,5.0,0.046236559139784944,2.1497666379544764,4.934210526315789,False,True,False
CHB-105,1,923,89,834,200,420,1100,0,60.0,0.5,461.5,Sur,1,2024,3,0,0,0,11,12,1,0,1,930.0,682.0,132.0,786.2857142857143,388.2,775.4041069525874,272.54160074735574,-96.0,398.08571428571435,9.0,0.10671462829736211,1.6357135893292623,4.636785162287481,False,True,False
CHB-105,1,862,87,775,200,420,1100,0,60.0,0.5,431.0,Sur,1,2024,3,0,0,0,11,13,2,0,1,834.0,621.0,132.0,808.2857142857143,409.6333333333333,775.3030802144406,276.94658807011547,-59.0,398.652380952381,7.0,0.11225806451612903,1.3192676220086366,4.39417365123281,False,True,False
CHB-105,1,803,78,725,200,420,1100,0,60.0,0.5,401.5,Sur,1,2024,3,0,0,0,11,14,3,0,1,775.0,786.0,254.0,799.5714285714286,425.3333333333333,762.7273101608305,281.1382447189962,-50.0,374.23809523809524,3.0,0.10758620689655173,1.0659050210909229,4.231974921630094,False,True,False
CHB-105,1,744,48,696,200,420,1100,0,60.0,0.5,372.0,Sur,1,2024,3,0,0,0,11,15,4,0,1,725.0,732.0,220.0,794.4285714285714,441.2,746.0454826206228,282.5785700931019,-29.0,353.22857142857146,3.0,0.06896551724137931,0.9016961191220211,4.0797824116047146,False,True,False
CHB-105,1,693,63,630,200,420,1100,0,66.0,0.5,346.5,Sur,1,2024,3,0,0,0,11,16,5,1,1,696.0,856.0,146.0,762.1428571428571,457.3333333333333,717.0341119654671,278.9365684083074,-66.0,304.8095238095238,3.0,0.1,0.6190176772158364,4.329446064139942,False,True,False
CHB-105,1,630,85,545,200,420,1100,0,66.0,0.5,315.0,Sur,1,2024,3,0,0,0,11,17,6,1,1,630.0,745.0,122.0,733.5714285714286,471.43333333333334,674.0255839741003,272.0062985240997,-85.0,262.1380952380952,9.0,0.1559633027522936,0.27045942342452295,4.199957576186099,False,True,False
CHB-105,1,552,78,474,200,420,1100,0,60.0,0.5,276.0,Sur,1,2024,3,0,0,0,12,18,0,0,1,545.0,930.0,248.0,668.4285714285714,478.96666666666664,624.0191879805752,268.71449832339795,-71.0,189.4619047619048,5.0,0.16455696202531644,-0.018483061753851688,3.7580903333565314,False,True,False
CHB-105,1,496,42,454,200,420,1100,0,60.0,0.5,248.0,Sur,1,2024,3,0,0,0,12,19,1,0,1,474.0,834.0,198.0,614.1428571428571,487.5,581.5143909854314,263.49857684625175,-20.0,126.64285714285711,9.0,0.09251101321585903,-0.12713541151133748,3.6923076923076925,False,True,False
CHB-105,1,646,55,591,200,420,1100,0,60.0,0.5,323.0,Sur,1,2024,3,0,0,0,12,20,2,0,1,454.0,775.0,120.0,587.8571428571429,503.2,583.8857932390736,254.73277411219897,137.0,84.6571428571429,7.0,0.09306260575296109,0.34467492573738406,3.577106518282989,False,True,False
CHB-105,1,594,81,513,200,420,1100,0,60.0,0.5,297.0,Sur,1,2024,3,0,0,0,12,21,3,0,1,591.0,725.0,101.0,557.5714285714286,516.9333333333333,566.1643449293051,243.14376807564494,-78.0,40.638095238095275,4.0,0.15789473684210525,-0.01617698600487911,3.482073768377612,False,True,False
CHB-105,1,729,46,683,200,420,1100,0,60.0,0.5,364.5,Sur,1,2024,3,0,0,0,12,22,4,0,1,513.0,696.0,252.0,555.7142857142857,531.3,595.3732586969788,239.65811136873214,170.0,24.41428571428571,5.0,0.06734992679355783,0.632985043291934,3.3879164313946926,False,True,False
CHB-105,1,663,49,614,200,420,1100,0,66.0,0.5,331.5,Sur,1,2024,3,0,0,0,12,23,5,1,1,683.0,630.0,176.0,553.4285714285714,545.9,600.0299440227341,230.43068372072335,-69.0,7.5285714285714675,2.0,0.07980456026058631,0.29553355872751585,3.62703791903279,False,True,False
CHB-105,1,593,42,551,200,420,1100,0,66.0,0.5,296.5,Sur,1,2024,3,0,0,0,12,24,6,1,1,614.0,545.0,141.0,554.2857142857143,559.5666666666667,587.7724580170506,217.376946297461,-63.0,-5.280952380952385,7.0,0.07622504537205081,-0.03940926953194015,3.5384523738607254,False,True,False
CHB-105,1,532,77,455,200,420,1100,0,60.0,0.5,266.0,Sur,1,2024,3,0,0,0,13,25,0,0,1,551.0,474.0,156.0,551.5714285714286,569.5333333333333,554.5793435127879,204.72163326438374,-96.0,-17.961904761904748,5.0,0.16923076923076924,-0.5594588686454132,3.16048226618284,False,True,False
CHB-105,1,474,71,403,200,420,1100,0,60.0,0.5,237.0,Sur,1,2024,3,0,0,0,13,26,1,0,1,455.0,454.0,140.0,544.2857142857143,578.3,516.6845076345909,190.85527103739804,-52.0,-34.01428571428562,9.0,0.1761786600496278,-0.9184970320555096,3.1125713297596405,False,True,False
CHB-105,1,407,60,347,200,420,1100,250,60.0,0.5,203.5,Sur,1,2024,3,0,0,0,13,27,2,0,1,403.0,591.0,155.0,509.42857142857144,584.7,474.2633807259432,179.0236258729269,-56.0,-75.2714285714286,3.0,0.1729106628242075,-1.3277577126536488,3.078501795792714,False,True,False
CHB-105,1,345,60,285,200,420,1100,250,60.0,0.5,172.5,Sur,1,2024,3,0,0,0,13,28,3,0,1,347.0,513.0,136.0,476.85714285714283,589.6666666666666,426.9475355444574,167.86516209052493,-62.0,-112.8095238095238,1.0,0.21052631578947367,-1.8149487533474546,3.052572074618429,False,True,False
CHB-105,1,497,70,427,200,420,1100,0,66.0,0.5,248.5,Sur,1,2024,3,0,1,0,13,29,4,0,1,285.0,683.0,295.0,440.2857142857143,594.0666666666667,426.96065165834307,161.48383784471287,142.0,-153.78095238095244,7.0,0.16393442622950818,-1.0345720593247385,3.3329592638312198,False,True,False
CHB-105,1,637,85,552,200,420,1100,0,66.0,0.5,318.5,Sur,1,2024,3,0,0,0,13,30,5,1,1,427.0,614.0,425.0,431.42857142857144,598.3,458.2204887437573,158.53665952641097,125.0,-166.8714285714285,6.0,0.1539855072463768,-0.2920460172322903,3.3093765669396626,False,True,False
CHB-105,1,578,56,522,200,420,1100,0,66.0,0.5,289.0,Sur,1,2024,3,0,0,0,13,31,6,1,1,552.0,551.0,571.0,427.2857142857143,596.6666666666666,474.16536655781795,159.07910271163928,-30.0,-169.38095238095235,4.0,0.10727969348659004,-0.4693681658615712,3.3184357541899443,False,True,False
CHB-105,1,708,93,615,200,420,1100,0,54.0,0.5,354.0,Sur,1,2024,4,0,0,0,14,1,0,0,2,522.0,455.0,519.0,450.14285714285717,599.8666666666667,509.3740249183635,158.42712527527777,93.0,-149.7238095238095,9.0,0.15121951219512195,0.09552236277113621,2.7006001333629697,False,True,False
CHB-105,1,654,57,597,200,420,1100,0,54.0,0.5,327.0,Sur,1,2024,4,0,0,0,14,2,1,0,2,615.0,403.0,397.0,477.85714285714283,606.5333333333333,531.2805186887726,153.73459739688286,-18.0,-128.67619047619047,7.0,0.09547738693467336,-0.062011632350536874,2.6709166849857113,False,True,False
CHB-105,1,594,70,524,200,420,1100,0,54.0,0.5,297.0,Sur,1,2024,4,0,0,0,14,3,2,0,2,597.0,347.0,556.0,503.14285714285717,605.4666666666667,529.4603890165795,154.20759257959855,-73.0,-102.32380952380953,8.0,0.13358778625954199,-0.5282921891450669,2.675622109667474,False,True,False
CHB-105,1,535,54,481,200,420,1100,0,54.0,0.5,267.5,Sur,1,2024,4,0,0,0,14,4,3,0,2,524.0,285.0,682.0,531.1428571428571,598.7666666666667,517.3452917624346,155.13146445633737,-43.0,-67.62380952380954,6.0,0.11226611226611227,-0.7591410748256859,2.7055614318320993,False,True,False
CHB-105,1,685,50,635,200,420,1100,0,54.0,0.5,342.5,Sur,1,2024,4,0,0,0,14,5,4,0,2,481.0,427.0,621.0,560.8571428571429,599.2333333333333,546.758968821826,155.2216842595385,154.0,-38.37619047619046,2.0,0.07874015748031496,0.23042313216279098,2.7034544139734105,False,True,False
CHB-105,1,631,45,586,200,420,1100,0,59.4,0.5,315.5,Sur,1,2024,4,0,0,0,14,6,5,1,2,635.0,552.0,786.0,565.7142857142857,592.5666666666667,556.5692266163695,151.16551406877895,-49.0,-26.852380952381054,8.0,0.07679180887372014,-0.04344024301520878,3.0072565674748266,False,True,False
CHB-105,1,562,83,479,200,420,1100,0,59.4,0.5,281.0,Sur,1,2024,4,0,0,0,14,7,6,1,2,586.0,522.0,732.0,559.5714285714286,584.1333333333333,537.1769199622771,150.17248320728973,-107.0,-24.56190476190477,4.0,0.1732776617954071,-0.7000838708128249,3.0506733622460627,False,True,False
CHB-105,1,507,52,455,200,420,1100,0,54.0,0.5,253.5,Sur,1,2024,4,0,0,0,15,8,0,0,2,479.0,615.0,856.0,536.7142857142857,570.7666666666667,516.6326899717078,142.80507170877078,-24.0,-34.052380952380986,5.0,0.11428571428571428,-0.810662151430834,2.8382876832330783,False,True,False
CHB-105,1,451,86,365,200,420,1100,0,54.0,0.5,225.5,Sur,1,2024,4,0,0,0,15,9,1,0,2,455.0,597.0,745.0,503.57142857142856,558.1,478.72451747878085,143.6680441035923,-90.0,-54.52857142857147,6.0,0.2356164383561644,-1.3440706400983968,2.902705608313922,False,True,False
CHB-105,1,404,40,364,200,420,1100,250,54.0,0.5,202.0,Sur,1,2024,4,0,0,0,15,10,2,0,2,365.0,524.0,930.0,480.7142857142857,539.2333333333333,450.04338810908564,129.62297671305822,-1.0,-58.519047619047626,4.0,0.10989010989010989,-1.3518693813153293,3.004265314953329,False,True,False
CHB-105,1,355,62,293,200,420,1100,250,54.0,0.5,177.5,Sur,1,2024,4,0,0,0,15,11,3,0,2,364.0,481.0,834.0,453.85714285714283,521.2,410.7825410818142,124.74094535586887,-71.0,-67.34285714285721,2.0,0.21160409556313994,-1.829391298494465,3.1082118188795085,False,True,False
CHB-105,1,305,43,262,200,420,1100,250,54.0,0.5,152.5,Sur,1,2024,4,0,0,0,15,12,4,0,2,293.0,635.0,775.0,400.57142857142856,504.1,373.5869058113607,123.90857308014895,-31.0,-103.52857142857147,2.0,0.16412213740458015,-1.9538599628889293,3.213648085697282,False,True,False
CHB-105,1,244,51,193,200,420,1100,250,59.4,0.5,122.0,Sur,1,2024,4,0,0,0,15,13,5,1,2,262.0,586.0,725.0,344.42857142857144,486.3666666666667,328.4401793585205,129.16161577073018,-69.0,-141.93809523809523,5.0,0.26424870466321243,-2.2713146232810417,3.6639024055924883,False,True,False
CHB-105,1,200,60,140,200,420,1100,250,59.4,0.5,100.0,Sur,1,2024,4,0,0,0,15,14,6,1,2,193.0,479.0,696.0,296.0,467.8333333333333,281.33013451889036,137.6550118915056,-53.0,-171.83333333333331,8.0,0.42857142857142855,-2.3815575533981934,3.809048806555041,False,True,False
CHB-105,1,200,66,134,200,420,1100,250,54.0,0.5,100.0,Sur,1,2024,4,0,0,0,16,15,0,0,2,140.0,455.0,630.0,250.14285714285714,451.3,244.49760088916776,146.97692758177823,-6.0,-201.15714285714287,6.0,0.4925373134328358,-2.158842242932679,3.5896299578994015,False,True,False
CHB-105,1,200,60,140,200,420,1100,250,54.0,0.5,100.0,Sur,1,2024,4,0,0,0,16,16,1,0,2,134.0,365.0,545.0,218.0,437.8,218.37320066687582,156.37320521862048,6.0,-219.8,4.0,0.42857142857142855,-1.9044183406207933,3.7003197807217907,False,True,False
CHB-105,1,200,53,147,200,420,1100,250,54.0,0.5,100.0,Sur,1,2024,4,0,0,0,16,17,2,0,2,140.0,364.0,474.0,187.0,426.9,200.52990050015686,164.92576177344668,7.0,-239.89999999999998,7.0,0.36054421768707484,-1.6971272225165757,3.794799718903725,False,True,False
CHB-105,1,200,46,154,200,420,1100,250,54.0,0.5,100.0,Sur,1,2024,4,0,0,0,16,18,3,0,2,147.0,293.0,454.0,167.14285714285714,416.9,188.89742537511765,172.16218295949685,7.0,-249.75714285714284,1.0,0.2987012987012987,-1.527048481151347,3.8858239385943874,False,True,False
CHB-105,1,200,68,132,200,420,1100,250,54.0,0.5,100.0,Sur,1,2024,4,0,0,0,16,19,4,0,2,154.0,262.0,591.0,148.57142857142858,401.6,174.67306903133823,176.49745529082816,-22.0,-253.02857142857144,3.0,0.5151515151515151,-1.52750077646026,4.033864541832669,False,True,False
CHB-105,1,200,60,140,200,420,1100,250,59.4,0.5,100.0,Sur,1,2024,4,0,0,0,16,20,5,1,2,132.0,193.0,513.0,141.0,389.1666666666667,166.0048017735037,181.44783297673732,8.0,-248.16666666666669,8.0,0.42857142857142855,-1.3732137914185578,4.579014989293362,False,True,False
CHB-105,1,348,60,288,200,420,1100,250,59.4,0.5,174.0,Sur,1,2024,4,0,0,0,16,21,6,1,2,140.0,140.0,683.0,162.14285714285714,376.0,196.50360133012776,173.55035044024248,148.0,-213.85714285714286,1.0,0.20833333333333334,-0.5070574607125354,4.73936170212766,False,True,False
CHB-105,1,294,60,234,200,420,1100,250,54.0,0.5,147.0,Sur,1,2024,4,0,0,0,17,22,0,0,2,288.0,134.0,614.0,176.42857142857142,363.3333333333333,205.8777009975958,169.39839459674332,-54.0,-186.9047619047619,7.0,0.2564102564102564,-0.7634861808532142,4.458715596330276,False,True,False
CHB-105,1,242,97,145,200,420,1100,250,54.0,0.5,121.0,Sur,1,2024,4,0,0,0,17,23,1,0,2,234.0,140.0,551.0,177.14285714285714,349.8,190.65827574819684,170.10491691488704,-89.0,-172.65714285714287,3.0,0.6689655172413793,-1.2039628466617038,4.631217838765008,False,True,False
CHB-105,1,200,94,106,200,420,1100,250,54.0,0.5,100.0,Sur,1,2024,4,0,0,0,17,24,2,0,2,145.0,147.0,455.0,171.28571428571428,338.1666666666667,169.49370681114763,174.53842247350624,-39.0,-166.8809523809524,7.0,0.8867924528301887,-1.3301751177561378,4.7905372104484965,False,True,False
CHB-105,1,200,98,102,200,420,1100,250,54.0,0.5,100.0,Sur,1,2024,4,0,0,0,17,25,3,0,2,106.0,154.0,403.0,163.85714285714286,328.1333333333333,152.62028010836073,179.27030896989282,-4.0,-164.27619047619046,4.0,0.9607843137254902,-1.2614098488072043,4.937017472572125,False,True,False
CHB-105,1,200,81,119,200,420,1100,250,54.0,0.5,100.0,Sur,1,2024,4,0,0,0,17,26,4,0,2,102.0,132.0,347.0,162.0,320.53333333333336,144.21521008127056,183.23204307433596,17.0,-158.53333333333336,4.0,0.680672268907563,-1.0998804027501494,5.054076539101497,False,True,False
CHB-105,1,200,88,112,200,420,1100,250,59.4,0.5,100.0,Sur,1,2024,4,0,0,0,17,27,5,1,2,119.0,140.0,285.0,158.0,314.76666666666665,136.1614075609529,187.07101423741733,-7.0,-156.76666666666665,1.0,0.7857142857142857,-1.0839021079413698,5.661336439690777,False,True,False
CHB-105,1,200,57,143,200,420,1100,250,59.4,0.5,100.0,Sur,1,2024,4,0,0,0,17,28,6,1,2,112.0,288.0,427.0,137.28571428571428,305.3,137.87105567071467,188.37694236236294,31.0,-168.01428571428573,3.0,0.3986013986013986,-0.8615704128364013,5.83688175565018,False,True,False
CHB-105,1,200,49,151,200,420,1100,250,54.0,0.5,100.0,Sur,1,2024,4,0,0,0,18,29,0,0,2,143.0,234.0,552.0,125.42857142857143,291.93333333333334,141.153291753036,184.45426184461985,8.0,-166.5047619047619,6.0,0.32450331125827814,-0.7640557172490404,5.549212148892441,False,True,False
CHB-105,1,200,91,109,200,420,1100,250,54.0,0.5,100.0,Sur,1,2024,4,0,0,0,18,30,1,0,2,151.0,145.0,522.0,120.28571428571429,278.1666666666667,133.114968814777,182.08809602124893,-42.0,-157.8809523809524,4.0,0.8348623853211009,-0.9290374843994504,5.823846614739365,False,True,False
CHB-105,1,200,41,159,200,420,1100,250,66.0,0.5,100.0,Sur,1,2024,5,0,1,0,18,1,2,0,2,109.0,106.0,615.0,127.85714285714286,262.96666666666664,139.58622661108274,171.73947457249503,50.0,-135.10952380952378,1.0,0.2578616352201258,-0.6053743143529883,7.529471415895552,False,True,False
CHB-105,1,347,67,280,200,420,1100,250,60.0,0.5,173.5,Sur,1,2024,5,0,0,0,18,2,3,0,2,159.0,102.0,597.0,153.28571428571428,252.4,174.68966995831204,159.81683481302917,121.0,-99.11428571428573,9.0,0.2392857142857143,0.17269770129216627,7.131537242472266,False,True,False
CHB-105,1,484,84,400,200,420,1100,0,60.0,0.5,242.0,Sur,1,2024,5,0,0,0,18,3,4,0,2,280.0,119.0,524.0,193.42857142857142,248.26666666666668,231.01725246873403,154.0496859689312,120.0,-54.83809523809526,8.0,0.21,0.9849636004057482,7.250268528464017,False,True,False
CHB-105,1,429,86,343,200,420,1100,0,66.0,0.5,214.5,Sur,1,2024,5,0,0,0,18,4,5,1,2,400.0,112.0,481.0,226.42857142857142,243.66666666666666,259.01293935155053,148.83254495163848,-57.0,-17.23809523809524,8.0,0.25072886297376096,0.6674167492439952,8.125854993160056,False,True,False
CHB-105,1,374,61,313,200,420,1100,250,66.0,0.5,187.0,Sur,1,2024,5,0,0,0,18,5,6,1,2,343.0,143.0,635.0,250.71428571428572,232.93333333333334,272.5097045136629,130.06521794676738,-30.0,17.780952380952385,8.0,0.19488817891373802,0.615588609549988,8.500286204922725,False,True,False
CHB-105,1,316,74,242,200,420,1100,250,60.0,0.5,158.0,Sur,1,2024,5,0,0,0,19,6,0,0,2,313.0,151.0,586.0,263.7142857142857,221.46666666666667,264.88227838524716,111.7376031335148,-71.0,42.247619047619054,8.0,0.30578512396694213,0.18376386066558217,8.127633955448525,False,True,False
CHB-105,1,249,61,188,200,420,1100,250,60.0,0.5,124.5,Sur,1,2024,5,0,0,0,19,7,1,0,2,242.0,109.0,479.0,275.0,211.76666666666668,245.66170878893536,100.69540390611655,-54.0,63.23333333333332,8.0,0.324468085106383,-0.23602533725199168,8.499921297025027,False,True,False
CHB-105,1,200,63,137,200,420,1100,250,60.0,0.5,100.0,Sur,1,2024,5,0,0,0,19,8,2,0,2,188.0,159.0,455.0,271.85714285714283,201.16666666666666,218.49628159170152,90.4212682233903,-51.0,70.69047619047618,9.0,0.45985401459854014,-0.7096413037266815,8.947804473902238,False,True,False
CHB-105,1,200,93,107,200,420,1100,250,60.0,0.5,100.0,Sur,1,2024,5,0,0,0,19,9,3,0,2,137.0,280.0,365.0,247.14285714285714,192.56666666666666,190.62221119377614,86.48527214994718,-30.0,54.576190476190476,9.0,0.8691588785046729,-0.9893784749652189,9.347412151635798,False,True,False
