id,created_at,product_id,product_name,product_sku,supplier_id,supplier_name,prioridad_proveedor,quantity_on_hand,quantity_reserved,quantity_available,minimum_stock_level,reorder_point,optimal_stock_level,reorder_quantity,average_daily_usage,last_order_date,last_stock_count_date,unit_cost,total_value,expiration_date,batch_number,warehouse_location,shelf_location,region_almacen,stock_status,is_active,last_updated_at,created_by_id,record_sequence_number,categoria_producto,subcategoria_producto,anio,mes,vacaciones_o_no,es_feriado,temporada_alta
921,2026-07-09,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,215,0,215,110,110,250,0,9.0,,2026-07-09,1.25,268.75,2027-03-06,Lote-G-921,A1,S1,Cuenca,OK,True,2026-07-09,511,921,Snacks,Barras de Cereal,2026,7,True,False,True
922,2026-07-10,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,210,1,209,110,110,250,0,8.6,,2026-07-10,1.25,262.5,2027-03-07,Lote-G-922,A1,S1,Cuenca,OK,True,2026-07-10,511,922,Snacks,Barras de Cereal,2026,7,True,False,True
923,2026-07-11,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,201,0,201,110,110,250,0,8.7,,2026-07-11,1.25,251.25,2027-03-08,Lote-G-923,A1,S1,Cuenca,OK,True,2026-07-11,511,923,Snacks,Barras de Cereal,2026,7,True,False,True
924,2026-07-12,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,190,2,188,110,110,250,0,9.4,,2026-07-12,1.25,237.5,2027-03-09,Lote-G-924,A1,S1,Cuenca,OK,True,2026-07-12,511,924,Snacks,Barras de Cereal,2026,7,True,False,True
925,2026-07-13,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,182,2,180,110,110,250,0,9.0,,2026-07-13,1.25,227.5,2027-03-10,Lote-G-925,A1,S1,Cuenca,OK,True,2026-07-13,511,925,Snacks,Barras de Cereal,2026,7,True,False,True
926,2026-07-14,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,170,3,167,110,110,250,0,9.3,,2026-07-14,1.25,212.5,2027-03-11,Lote-G-926,A1,S1,Cuenca,OK,True,2026-07-14,511,926,Snacks,Barras de Cereal,2026,7,True,False,True
927,2026-07-15,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,160,2,158,110,110,250,0,9.6,,2026-07-15,1.25,200.0,2027-03-12,Lote-G-927,A1,S1,Cuenca,OK,True,2026-07-15,511,927,Snacks,Barras de Cereal,2026,7,True,False,True
928,2026-07-16,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,149,2,147,110,110,250,0,9.4,,2026-07-16,1.25,186.25,2027-03-13,Lote-G-928,A1,S1,Cuenca,OK,True,2026-07-16,511,928,Snacks,Barras de Cereal,2026,7,True,False,True
929,2026-07-17,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,140,3,137,110,110,250,0,10.0,,2026-07-17,1.25,175.0,2027-03-14,Lote-G-929,A1,S1,Cuenca,OK,True,2026-07-17,511,929,Snacks,Barras de Cereal,2026,7,True,False,True
930,2026-07-18,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,134,3,131,110,110,250,0,9.6,,2026-07-18,1.25,167.5,2027-03-15,Lote-G-930,A1,S1,Cuenca,OK,True,2026-07-18,511,930,Snacks,Barras de Cereal,2026,7,True,False,True
931,2026-07-19,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,125,3,122,110,110,250,0,9.3,,2026-07-19,1.25,156.25,2027-03-16,Lote-G-931,A1,S1,Cuenca,OK,True,2026-07-19,511,931,Snacks,Barras de Cereal,2026,7,True,False,True
932,2026-07-20,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,116,0,116,110,110,250,0,9.4,,2026-07-20,1.25,145.0,2027-03-17,Lote-G-932,A1,S1,Cuenca,OK,True,2026-07-20,511,932,Snacks,Barras de Cereal,2026,7,True,False,True
933,2026-07-21,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,106,2,104,110,110,250,107,9.1,2026-07-21,2026-07-21,1.25,132.5,2027-03-18,Lote-G-933,A1,S1,Cuenca,LOW,True,2026-07-21,511,933,Snacks,Barras de Cereal,2026,7,True,False,True
934,2026-07-22,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,94,2,92,110,110,250,119,9.4,2026-07-22,2026-07-22,1.25,117.5,2027-03-19,Lote-G-934,A1,S1,Cuenca,LOW,True,2026-07-22,511,934,Snacks,Barras de Cereal,2026,7,True,False,True
935,2026-07-23,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,82,3,79,110,110,250,104,9.6,2026-07-23,2026-07-23,1.25,102.5,2027-03-20,Lote-G-935,A1,S1,Cuenca,LOW,True,2026-07-23,511,935,Snacks,Barras de Cereal,2026,7,True,False,True
936,2026-07-24,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,161,0,161,110,110,250,96,9.9,2026-07-24,2026-07-24,1.25,201.25,2027-03-21,Lote-G-936,A1,S1,Cuenca,OK,True,2026-07-24,511,936,Snacks,Barras de Cereal,2026,7,True,False,True
937,2026-07-25,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,245,0,245,110,110,250,0,10.7,,2026-07-25,1.25,306.25,2027-03-22,Lote-G-937,A1,S1,Cuenca,OK,True,2026-07-25,511,937,Snacks,Barras de Cereal,2026,7,True,False,True
938,2026-07-26,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,361,0,361,110,110,250,0,11.1,,2026-07-26,1.25,451.25,2027-03-23,Lote-G-938,A1,S1,Cuenca,OK,True,2026-07-26,511,938,Snacks,Barras de Cereal,2026,7,True,False,True
939,2026-07-27,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,479,2,477,110,110,250,0,11.4,,2026-07-27,1.25,598.75,2027-03-24,Lote-G-939,A1,S1,Cuenca,OK,True,2026-07-27,511,939,Snacks,Barras de Cereal,2026,7,True,False,True
940,2026-07-28,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,467,2,465,110,110,250,0,11.7,,2026-07-28,1.25,583.75,2027-03-25,Lote-G-940,A1,S1,Cuenca,OK,True,2026-07-28,511,940,Snacks,Barras de Cereal,2026,7,True,False,True
941,2026-07-29,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,459,1,458,110,110,250,0,11.1,,2026-07-29,1.25,573.75,2027-03-26,Lote-G-941,A1,S1,Cuenca,OK,True,2026-07-29,511,941,Snacks,Barras de Cereal,2026,7,True,False,True
942,2026-07-30,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,449,2,447,110,110,250,0,10.9,,2026-07-30,1.25,561.25,2027-03-27,Lote-G-942,A1,S1,Cuenca,OK,True,2026-07-30,511,942,Snacks,Barras de Cereal,2026,7,True,False,True
943,2026-07-31,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,443,2,441,110,110,250,0,10.1,,2026-07-31,1.25,553.75,2027-03-28,Lote-G-943,A1,S1,Cuenca,OK,True,2026-07-31,511,943,Snacks,Barras de Cereal,2026,7,True,False,True
944,2026-08-01,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,435,0,435,110,110,250,0,9.6,,2026-08-01,1.25,543.75,2027-03-29,Lote-G-944,A1,S1,Cuenca,OK,True,2026-08-01,511,944,Snacks,Barras de Cereal,2026,8,True,False,True
945,2026-08-02,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,424,1,423,110,110,250,0,9.4,,2026-08-02,1.25,530.0,2027-03-30,Lote-G-945,A1,S1,Cuenca,OK,True,2026-08-02,511,945,Snacks,Barras de Cereal,2026,8,True,False,True
946,2026-08-03,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,412,3,409,110,110,250,0,9.6,,2026-08-03,1.25,515.0,2027-03-31,Lote-G-946,A1,S1,Cuenca,OK,True,2026-08-03,511,946,Snacks,Barras de Cereal,2026,8,True,False,True
947,2026-08-04,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,404,2,402,110,110,250,0,9.0,,2026-08-04,1.25,505.0,2027-04-01,Lote-G-947,A1,S1,Cuenca,OK,True,2026-08-04,511,947,Snacks,Barras de Cereal,2026,8,True,False,True
948,2026-08-05,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,395,3,392,110,110,250,0,9.1,,2026-08-05,1.25,493.75,2027-04-02,Lote-G-948,A1,S1,Cuenca,OK,True,2026-08-05,511,948,Snacks,Barras de Cereal,2026,8,True,False,True
949,2026-08-06,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,384,3,381,110,110,250,0,9.3,,2026-08-06,1.25,480.0,2027-04-03,Lote-G-949,A1,S1,Cuenca,OK,True,2026-08-06,511,949,Snacks,Barras de Cereal,2026,8,True,False,True
950,2026-08-07,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,374,1,373,110,110,250,0,9.9,,2026-08-07,1.25,467.5,2027-04-04,Lote-G-950,A1,S1,Cuenca,OK,True,2026-08-07,511,950,Snacks,Barras de Cereal,2026,8,True,False,True
951,2026-08-08,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,368,1,367,110,110,250,0,9.6,,2026-08-08,1.25,460.0,2027-04-05,Lote-G-951,A1,S1,Cuenca,OK,True,2026-08-08,511,951,Snacks,Barras de Cereal,2026,8,True,False,True
952,2026-08-09,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,356,3,353,110,110,250,0,9.7,,2026-08-09,1.25,445.0,2027-04-06,Lote-G-952,A1,S1,Cuenca,OK,True,2026-08-09,511,952,Snacks,Barras de Cereal,2026,8,True,False,True
953,2026-08-10,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,347,1,346,110,110,250,0,9.3,,2026-08-10,1.25,433.75,2027-04-07,Lote-G-953,A1,S1,Cuenca,OK,True,2026-08-10,511,953,Snacks,Barras de Cereal,2026,8,True,False,True
954,2026-08-11,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,336,3,333,110,110,250,0,9.7,,2026-08-11,1.25,420.0,2027-04-08,Lote-G-954,A1,S1,Cuenca,OK,True,2026-08-11,511,954,Snacks,Barras de Cereal,2026,8,True,False,True
955,2026-08-12,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,327,2,325,110,110,250,0,9.7,,2026-08-12,1.25,408.75,2027-04-09,Lote-G-955,A1,S1,Cuenca,OK,True,2026-08-12,511,955,Snacks,Barras de Cereal,2026,8,True,False,True
956,2026-08-13,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,316,1,315,110,110,250,0,9.7,,2026-08-13,1.25,395.0,2027-04-10,Lote-G-956,A1,S1,Cuenca,OK,True,2026-08-13,511,956,Snacks,Barras de Cereal,2026,8,True,False,True
957,2026-08-14,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,308,0,308,110,110,250,0,9.4,,2026-08-14,1.25,385.0,2027-04-11,Lote-G-957,A1,S1,Cuenca,OK,True,2026-08-14,511,957,Snacks,Barras de Cereal,2026,8,True,False,True
958,2026-08-15,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,297,1,296,110,110,250,0,10.1,,2026-08-15,1.25,371.25,2027-04-12,Lote-G-958,A1,S1,Cuenca,OK,True,2026-08-15,511,958,Snacks,Barras de Cereal,2026,8,True,False,True
959,2026-08-16,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,286,0,286,110,110,250,0,10.0,,2026-08-16,1.25,357.5,2027-04-13,Lote-G-959,A1,S1,Cuenca,OK,True,2026-08-16,511,959,Snacks,Barras de Cereal,2026,8,True,False,True
960,2026-08-17,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,276,1,275,110,110,250,0,10.1,,2026-08-17,1.25,345.0,2027-04-14,Lote-G-960,A1,S1,Cuenca,OK,True,2026-08-17,511,960,Snacks,Barras de Cereal,2026,8,True,False,True
961,2026-08-18,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,270,2,268,110,110,250,0,9.4,,2026-08-18,1.25,337.5,2027-04-15,Lote-G-961,A1,S1,Cuenca,OK,True,2026-08-18,511,961,Snacks,Barras de Cereal,2026,8,True,False,True
962,2026-08-19,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,258,2,256,110,110,250,0,9.9,,2026-08-19,1.25,322.5,2027-04-16,Lote-G-962,A1,S1,Cuenca,OK,True,2026-08-19,511,962,Snacks,Barras de Cereal,2026,8,True,False,True
963,2026-08-20,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,250,2,248,110,110,250,0,9.4,,2026-08-20,1.25,312.5,2027-04-17,Lote-G-963,A1,S1,Cuenca,OK,True,2026-08-20,511,963,Snacks,Barras de Cereal,2026,8,True,False,True
964,2026-08-21,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,241,1,240,110,110,250,0,9.6,,2026-08-21,1.25,301.25,2027-04-18,Lote-G-964,A1,S1,Cuenca,OK,True,2026-08-21,511,964,Snacks,Barras de Cereal,2026,8,True,False,True
965,2026-08-22,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,232,3,229,110,110,250,0,9.3,,2026-08-22,1.25,290.0,2027-04-19,Lote-G-965,A1,S1,Cuenca,OK,True,2026-08-22,511,965,Snacks,Barras de Cereal,2026,8,True,False,True
966,2026-08-23,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,220,3,217,110,110,250,0,9.4,,2026-08-23,1.25,275.0,2027-04-20,Lote-G-966,A1,S1,Cuenca,OK,True,2026-08-23,511,966,Snacks,Barras de Cereal,2026,8,True,False,True
967,2026-08-24,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,210,0,210,110,110,250,0,9.4,,2026-08-24,1.25,262.5,2027-04-21,Lote-G-967,A1,S1,Cuenca,OK,True,2026-08-24,511,967,Snacks,Barras de Cereal,2026,8,True,False,True
968,2026-08-25,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,205,3,202,110,110,250,0,9.3,,2026-08-25,1.25,256.25,2027-04-22,Lote-G-968,A1,S1,Cuenca,OK,True,2026-08-25,511,968,Snacks,Barras de Cereal,2026,8,True,False,True
969,2026-08-26,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,194,0,194,110,110,250,0,9.1,,2026-08-26,1.25,242.5,2027-04-23,Lote-G-969,A1,S1,Cuenca,OK,True,2026-08-26,511,969,Snacks,Barras de Cereal,2026,8,True,False,True
970,2026-08-27,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,182,2,180,110,110,250,0,9.7,,2026-08-27,1.25,227.5,2027-04-24,Lote-G-970,A1,S1,Cuenca,OK,True,2026-08-27,511,970,Snacks,Barras de Cereal,2026,8,True,False,True
971,2026-08-28,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,170,3,167,110,110,250,0,10.1,,2026-08-28,1.25,212.5,2027-04-25,Lote-G-971,A1,S1,Cuenca,OK,True,2026-08-28,511,971,Snacks,Barras de Cereal,2026,8,True,False,True
972,2026-08-29,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,160,3,157,110,110,250,0,10.3,,2026-08-29,1.25,200.0,2027-04-26,Lote-G-972,A1,S1,Cuenca,OK,True,2026-08-29,511,972,Snacks,Barras de Cereal,2026,8,True,False,True
973,2026-08-30,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,151,0,151,110,110,250,0,9.9,,2026-08-30,1.25,188.75,2027-04-27,Lote-G-973,A1,S1,Cuenca,OK,True,2026-08-30,511,973,Snacks,Barras de Cereal,2026,8,True,False,True
974,2026-08-31,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,142,1,141,110,110,250,0,9.7,,2026-08-31,1.25,177.5,2027-04-28,Lote-G-974,A1,S1,Cuenca,OK,True,2026-08-31,511,974,Snacks,Barras de Cereal,2026,8,True,False,True
975,2026-09-01,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,135,3,132,110,110,250,0,10.0,,2026-09-01,1.25,168.75,2027-04-29,Lote-G-975,A1,S1,Cuenca,OK,True,2026-09-01,511,975,Snacks,Barras de Cereal,2026,9,False,False,False
976,2026-09-02,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,126,0,126,110,110,250,0,9.7,,2026-09-02,1.25,157.5,2027-04-30,Lote-G-976,A1,S1,Cuenca,OK,True,2026-09-02,511,976,Snacks,Barras de Cereal,2026,9,False,False,False
977,2026-09-03,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,118,2,116,110,110,250,0,9.1,,2026-09-03,1.25,147.5,2027-05-01,Lote-G-977,A1,S1,Cuenca,OK,True,2026-09-03,511,977,Snacks,Barras de Cereal,2026,9,False,False,False
978,2026-09-04,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,112,1,111,110,110,250,0,8.3,,2026-09-04,1.25,140.0,2027-05-02,Lote-G-978,A1,S1,Cuenca,OK,True,2026-09-04,511,978,Snacks,Barras de Cereal,2026,9,False,False,False
979,2026-09-05,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,103,2,101,110,110,250,97,8.1,2026-09-05,2026-09-05,1.25,128.75,2027-05-03,Lote-G-979,A1,S1,Cuenca,LOW,True,2026-09-05,511,979,Snacks,Barras de Cereal,2026,9,False,False,False
980,2026-09-06,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,95,2,93,110,110,250,120,8.0,2026-09-06,2026-09-06,1.25,118.75,2027-05-04,Lote-G-980,A1,S1,Cuenca,LOW,True,2026-09-06,511,980,Snacks,Barras de Cereal,2026,9,False,False,False
981,2026-09-07,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,86,0,86,110,110,250,99,8.0,2026-09-07,2026-09-07,1.25,107.5,2027-05-05,Lote-G-981,A1,S1,Cuenca,LOW,True,2026-09-07,511,981,Snacks,Barras de Cereal,2026,9,False,False,False
982,2026-09-08,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,179,3,176,110,110,250,117,8.6,2026-09-08,2026-09-08,1.25,223.75,2027-05-06,Lote-G-982,A1,S1,Cuenca,OK,True,2026-09-08,511,982,Snacks,Barras de Cereal,2026,9,False,False,False
983,2026-09-09,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,293,0,293,110,110,250,0,8.3,,2026-09-09,1.25,366.25,2027-05-07,Lote-G-983,A1,S1,Cuenca,OK,True,2026-09-09,511,983,Snacks,Barras de Cereal,2026,9,False,False,False
984,2026-09-10,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,383,0,383,110,110,250,0,7.9,,2026-09-10,1.25,478.75,2027-05-08,Lote-G-984,A1,S1,Cuenca,OK,True,2026-09-10,511,984,Snacks,Barras de Cereal,2026,9,False,False,False
985,2026-09-11,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,498,1,497,110,110,250,0,8.3,,2026-09-11,1.25,622.5,2027-05-09,Lote-G-985,A1,S1,Cuenca,OK,True,2026-09-11,511,985,Snacks,Barras de Cereal,2026,9,False,False,False
986,2026-09-12,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,492,0,492,110,110,250,0,7.9,,2026-09-12,1.25,615.0,2027-05-10,Lote-G-986,A1,S1,Cuenca,OK,True,2026-09-12,511,986,Snacks,Barras de Cereal,2026,9,False,False,False
987,2026-09-13,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,487,3,484,110,110,250,0,7.4,,2026-09-13,1.25,608.75,2027-05-11,Lote-G-987,A1,S1,Cuenca,OK,True,2026-09-13,511,987,Snacks,Barras de Cereal,2026,9,False,False,False
988,2026-09-14,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,480,2,478,110,110,250,0,7.1,,2026-09-14,1.25,600.0,2027-05-12,Lote-G-988,A1,S1,Cuenca,OK,True,2026-09-14,511,988,Snacks,Barras de Cereal,2026,9,False,False,False
989,2026-09-15,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,474,2,472,110,110,250,0,6.4,,2026-09-15,1.25,592.5,2027-05-13,Lote-G-989,A1,S1,Cuenca,OK,True,2026-09-15,511,989,Snacks,Barras de Cereal,2026,9,False,False,False
990,2026-09-16,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,467,0,467,110,110,250,0,6.4,,2026-09-16,1.25,583.75,2027-05-14,Lote-G-990,A1,S1,Cuenca,OK,True,2026-09-16,511,990,Snacks,Barras de Cereal,2026,9,False,False,False
991,2026-09-17,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,458,2,456,110,110,250,0,7.0,,2026-09-17,1.25,572.5,2027-05-15,Lote-G-991,A1,S1,Cuenca,OK,True,2026-09-17,511,991,Snacks,Barras de Cereal,2026,9,False,False,False
992,2026-09-18,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,449,1,448,110,110,250,0,7.0,,2026-09-18,1.25,561.25,2027-05-16,Lote-G-992,A1,S1,Cuenca,OK,True,2026-09-18,511,992,Snacks,Barras de Cereal,2026,9,False,False,False
993,2026-09-19,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,440,1,439,110,110,250,0,7.4,,2026-09-19,1.25,550.0,2027-05-17,Lote-G-993,A1,S1,Cuenca,OK,True,2026-09-19,511,993,Snacks,Barras de Cereal,2026,9,False,False,False
994,2026-09-20,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,433,3,430,110,110,250,0,7.7,,2026-09-20,1.25,541.25,2027-05-18,Lote-G-994,A1,S1,Cuenca,OK,True,2026-09-20,511,994,Snacks,Barras de Cereal,2026,9,False,False,False
995,2026-09-21,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,428,3,425,110,110,250,0,7.4,,2026-09-21,1.25,535.0,2027-05-19,Lote-G-995,A1,S1,Cuenca,OK,True,2026-09-21,511,995,Snacks,Barras de Cereal,2026,9,False,False,False
996,2026-09-22,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,416,1,415,110,110,250,0,8.3,,2026-09-22,1.25,520.0,2027-05-20,Lote-G-996,A1,S1,Cuenca,OK,True,2026-09-22,511,996,Snacks,Barras de Cereal,2026,9,False,False,False
997,2026-09-23,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,410,3,407,110,110,250,0,8.1,,2026-09-23,1.25,512.5,2027-05-21,Lote-G-997,A1,S1,Cuenca,OK,True,2026-09-23,511,997,Snacks,Barras de Cereal,2026,9,False,False,False
998,2026-09-24,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,402,2,400,110,110,250,0,8.0,,2026-09-24,1.25,502.5,2027-05-22,Lote-G-998,A1,S1,Cuenca,OK,True,2026-09-24,511,998,Snacks,Barras de Cereal,2026,9,False,False,False
999,2026-09-25,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,394,3,391,110,110,250,0,7.9,,2026-09-25,1.25,492.5,2027-05-23,Lote-G-999,A1,S1,Cuenca,OK,True,2026-09-25,511,999,Snacks,Barras de Cereal,2026,9,False,False,False
1000,2026-09-26,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,390,2,388,110,110,250,0,7.1,,2026-09-26,1.25,487.5,2027-05-24,Lote-G-1000,A1,S1,Cuenca,OK,True,2026-09-26,511,1000,Snacks,Barras de Cereal,2026,9,False,False,False
501,2025-05-15,109,Chips Mini Sal y Lima,CHL-109,201,Proveedor A,1,257,3,254,100,100,300,0,20.0,,2025-05-15,0.95,244.15,2026-01-10,Lote-CM-501,A2,S3,Cuenca,OK,True,2025-05-15,509,501,Snacks,Chips,2025,5,False,False,False
502,2025-05-16,109,Chips Mini Sal y Lima,CHL-109,201,Proveedor A,1,237,2,235,100,100,300,0,20.0,,2025-05-16,0.95,225.15,2026-01-11,Lote-CM-502,A2,S3,Cuenca,OK,True,2025-05-16,509,502,Snacks,Chips,2025,5,False,False,False
503,2025-05-17,109,Chips Mini Sal y Lima,CHL-109,201,Proveedor A,1,216,1,215,100,100,300,0,20.3,,2025-05-17,0.95,205.2,2026-01-12,Lote-CM-503,A2,S3,Cuenca,OK,True,2025-05-17,509,503,Snacks,Chips,2025,5,False,False,False
504,2025-05-18,109,Chips Mini Sal y Lima,CHL-109,201,Proveedor A,1,186,2,184,100,100,300,0,22.8,,2025-05-18,0.95,176.7,2026-01-13,Lote-CM-504,A2,S3,Cuenca,OK,True,2025-05-18,509,504,Snacks,Chips,2025,5,False,False,False
505,2025-05-19,109,Chips Mini Sal y Lima,CHL-109,201,Proveedor A,1,161,2,159,100,100,300,0,23.2,,2025-05-19,0.95,152.95,2026-01-14,Lote-CM-505,A2,S3,Cuenca,OK,True,2025-05-19,509,505,Snacks,Chips,2025,5,False,False,False
506,2025-05-20,109,Chips Mini Sal y Lima,CHL-109,201,Proveedor A,1,123,0,123,100,100,300,0,25.7,,2025-05-20,0.95,116.85,2026-01-15,Lote-CM-506,A2,S3,Cuenca,OK,True,2025-05-20,509,506,Snacks,Chips,2025,5,False,False,False
507,2025-05-21,109,Chips Mini Sal y Lima,CHL-109,201,Proveedor A,1,100,1,99,100,100,300,176,25.3,2025-05-21,2025-05-21,0.95,95.0,2026-01-16,Lote-CM-507,A2,S3,Cuenca,OK,True,2025-05-21,509,507,Snacks,Chips,2025,5,False,False,False
508,2025-05-22,109,Chips Mini Sal y Lima,CHL-109,201,Proveedor A,1,75,3,72,100,100,300,101,26.0,2025-05-22,2025-05-22,0.95,71.25,2026-01-17,Lote-CM-508,A2,S3,Cuenca,LOW,True,2025-05-22,509,508,Snacks,Chips,2025,5,False,False,False
509,2025-05-23,109,Chips Mini Sal y Lima,CHL-109,201,Proveedor A,1,160,2,158,100,100,300,167,27.7,2025-05-23,2025-05-23,0.95,152.0,2026-01-18,Lote-CM-509,A2,S3,Cuenca,OK,True,2025-05-23,509,509,Snacks,Chips,2025,5,False,False,False
510,2025-05-24,109,Chips Mini Sal y Lima,CHL-109,201,Proveedor A,1,234,3,231,100,100,300,0,28.4,,2025-05-24,0.95,222.3,2026-01-19,Lote-CM-510,A2,S3,Cuenca,OK,True,2025-05-24,509,510,Snacks,Chips,2025,5,False,False,False
511,2025-05-25,109,Chips Mini Sal y Lima,CHL-109,201,Proveedor A,1,354,2,352,100,100,300,0,28.3,,2025-05-25,0.95,336.3,2026-01-20,Lote-CM-511,A2,S3,Cuenca,OK,True,2025-05-25,509,511,Snacks,Chips,2025,5,False,False,False
512,2025-05-26,109,Chips Mini Sal y Lima,CHL-109,201,Proveedor A,1,334,2,332,100,100,300,0,27.6,,2025-05-26,0.95,317.3,2026-01-21,Lote-CM-512,A2,S3,Cuenca,OK,True,2025-05-26,509,512,Snacks,Chips,2025,5,False,False,False
513,2025-05-27,109,Chips Mini Sal y Lima,CHL-109,201,Proveedor A,1,294,2,292,100,100,300,0,27.9,,2025-05-27,0.95,279.3,2026-01-22,Lote-CM-513,A2,S3,Cuenca,OK,True,2025-05-27,509,513,Snacks,Chips,2025,5,False,False,False
514,2025-05-28,109,Chips Mini Sal y Lima,CHL-109,201,Proveedor A,1,274,0,274,100,100,300,0,27.4,,2025-05-28,0.95,260.3,2026-01-23,Lote-CM-514,A2,S3,Cuenca,OK,True,2025-05-28,509,514,Snacks,Chips,2025,5,False,False,False
515,2025-05-29,109,Chips Mini Sal y Lima,CHL-109,201,Proveedor A,1,245,3,242,100,100,300,0,28.0,,2025-05-29,0.95,232.75,2026-01-24,Lote-CM-515,A2,S3,Cuenca,OK,True,2025-05-29,509,515,Snacks,Chips,2025,5,False,False,False
516,2025-05-30,109,Chips Mini Sal y Lima,CHL-109,201,Proveedor A,1,230,1,229,100,100,300,0,25.6,,2025-05-30,0.95,218.5,2026-01-25,Lote-CM-516,A2,S3,Cuenca,OK,True,2025-05-30,509,516,Snacks,Chips,2025,5,False,False,False
517,2025-05-31,109,Chips Mini Sal y Lima,CHL-109,201,Proveedor A,1,212,0,212,100,100,300,0,24.4,,2025-05-31,0.95,201.4,2026-01-26,Lote-CM-517,A2,S3,Cuenca,OK,True,2025-05-31,509,517,Snacks,Chips,2025,5,False,False,False
