id,created_at,product_id,product_name,product_sku,supplier_id,supplier_name,prioridad_proveedor,quantity_on_hand,quantity_reserved,quantity_available,minimum_stock_level,reorder_point,optimal_stock_level,reorder_quantity,average_daily_usage,last_order_date,last_stock_count_date,unit_cost,total_value,expiration_date,batch_number,warehouse_location,shelf_location,region_almacen,stock_status,is_active,last_updated_at,created_by_id,record_sequence_number,categoria_producto,subcategoria_producto,anio,mes,vacaciones_o_no,es_feriado,temporada_alta
414,2025-02-17,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,230,1,229,110,110,250,0,10.6,,2025-02-17,1.25,287.5,2025-10-15,Lote-G-414,A1,S1,Cuenca,OK,True,2025-02-17,511,414,Snacks,Barras de Cereal,2025,2,True,False,True
415,2025-02-18,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,219,2,217,110,110,250,0,10.7,,2025-02-18,1.25,273.75,2025-10-16,Lote-G-415,A1,S1,Cuenca,OK,True,2025-02-18,511,415,Snacks,Barras de Cereal,2025,2,True,False,True
416,2025-02-19,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,207,3,204,110,110,250,0,10.7,,2025-02-19,1.25,258.75,2025-10-17,Lote-G-416,A1,S1,Cuenca,OK,True,2025-02-19,511,416,Snacks,Barras de Cereal,2025,2,True,False,True
417,2025-02-20,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,196,3,193,110,110,250,0,10.6,,2025-02-20,1.25,245.0,2025-10-18,Lote-G-417,A1,S1,Cuenca,OK,True,2025-02-20,511,417,Snacks,Barras de Cereal,2025,2,True,False,True
418,2025-02-21,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,188,0,188,110,110,250,0,10.0,,2025-02-21,1.25,235.0,2025-10-19,Lote-G-418,A1,S1,Cuenca,OK,True,2025-02-21,511,418,Snacks,Barras de Cereal,2025,2,True,False,True
419,2025-02-22,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,178,2,176,110,110,250,0,10.3,,2025-02-22,1.25,222.5,2025-10-20,Lote-G-419,A1,S1,Cuenca,OK,True,2025-02-22,511,419,Snacks,Barras de Cereal,2025,2,True,False,True
420,2025-02-23,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,168,0,168,110,110,250,0,10.0,,2025-02-23,1.25,210.0,2025-10-21,Lote-G-420,A1,S1,Cuenca,OK,True,2025-02-23,511,420,Snacks,Barras de Cereal,2025,2,True,False,True
421,2025-02-24,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,160,2,158,110,110,250,0,10.0,,2025-02-24,1.25,200.0,2025-10-22,Lote-G-421,A1,S1,Cuenca,OK,True,2025-02-24,511,421,Snacks,Barras de Cereal,2025,2,True,False,True
422,2025-02-25,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,150,3,147,110,110,250,0,9.9,,2025-02-25,1.25,187.5,2025-10-23,Lote-G-422,A1,S1,Cuenca,OK,True,2025-02-25,511,422,Snacks,Barras de Cereal,2025,2,True,False,True
423,2025-02-26,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,138,2,136,110,110,250,0,9.9,,2025-02-26,1.25,172.5,2025-10-24,Lote-G-423,A1,S1,Cuenca,OK,True,2025-02-26,511,423,Snacks,Barras de Cereal,2025,2,True,False,True
424,2025-02-27,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,131,1,130,110,110,250,0,9.3,,2025-02-27,1.25,163.75,2025-10-25,Lote-G-424,A1,S1,Cuenca,OK,True,2025-02-27,511,424,Snacks,Barras de Cereal,2025,2,True,False,True
425,2025-02-28,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,120,0,120,110,110,250,0,9.7,,2025-02-28,1.25,150.0,2025-10-26,Lote-G-425,A1,S1,Cuenca,OK,True,2025-02-28,511,425,Snacks,Barras de Cereal,2025,2,True,False,True
426,2025-03-01,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,109,0,109,110,110,250,116,9.9,2025-03-01,2025-03-01,1.25,136.25,2025-10-27,Lote-G-426,A1,S1,Cuenca,LOW,True,2025-03-01,511,426,Snacks,Barras de Cereal,2025,3,True,True,True
427,2025-03-02,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,97,2,95,110,110,250,95,10.1,2025-03-02,2025-03-02,1.25,121.25,2025-10-28,Lote-G-427,A1,S1,Cuenca,LOW,True,2025-03-02,511,427,Snacks,Barras de Cereal,2025,3,True,True,True
428,2025-03-03,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,85,1,84,110,110,250,122,10.7,2025-03-03,2025-03-03,1.25,106.25,2025-10-29,Lote-G-428,A1,S1,Cuenca,LOW,True,2025-03-03,511,428,Snacks,Barras de Cereal,2025,3,True,True,True
429,2025-03-04,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,191,0,191,110,110,250,130,10.6,2025-03-04,2025-03-04,1.25,238.75,2025-10-30,Lote-G-429,A1,S1,Cuenca,OK,True,2025-03-04,511,429,Snacks,Barras de Cereal,2025,3,True,True,True
430,2025-03-05,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,283,1,282,110,110,250,0,9.9,,2025-03-05,1.25,353.75,2025-10-31,Lote-G-430,A1,S1,Cuenca,OK,True,2025-03-05,511,430,Snacks,Barras de Cereal,2025,3,True,False,True
431,2025-03-06,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,366,3,363,110,110,250,0,10.4,,2025-03-06,1.25,457.5,2025-11-01,Lote-G-431,A1,S1,Cuenca,OK,True,2025-03-06,511,431,Snacks,Barras de Cereal,2025,3,True,False,True
432,2025-03-07,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,456,2,454,110,110,250,0,10.4,,2025-03-07,1.25,570.0,2025-11-02,Lote-G-432,A1,S1,Cuenca,OK,True,2025-03-07,511,432,Snacks,Barras de Cereal,2025,3,True,False,True
433,2025-03-08,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,444,2,442,110,110,250,0,10.6,,2025-03-08,1.25,555.0,2025-11-03,Lote-G-433,A1,S1,Cuenca,OK,True,2025-03-08,511,433,Snacks,Barras de Cereal,2025,3,True,False,True
434,2025-03-09,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,433,3,430,110,110,250,0,10.4,,2025-03-09,1.25,541.25,2025-11-04,Lote-G-434,A1,S1,Cuenca,OK,True,2025-03-09,511,434,Snacks,Barras de Cereal,2025,3,True,False,True
435,2025-03-10,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,422,2,420,110,110,250,0,10.3,,2025-03-10,1.25,527.5,2025-11-05,Lote-G-435,A1,S1,Cuenca,OK,True,2025-03-10,511,435,Snacks,Barras de Cereal,2025,3,True,False,True
436,2025-03-11,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,414,3,411,110,110,250,0,10.1,,2025-03-11,1.25,517.5,2025-11-06,Lote-G-436,A1,S1,Cuenca,OK,True,2025-03-11,511,436,Snacks,Barras de Cereal,2025,3,True,False,True
437,2025-03-12,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,402,1,401,110,110,250,0,10.9,,2025-03-12,1.25,502.5,2025-11-07,Lote-G-437,A1,S1,Cuenca,OK,True,2025-03-12,511,437,Snacks,Barras de Cereal,2025,3,True,False,True
438,2025-03-13,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,390,3,387,110,110,250,0,11.0,,2025-03-13,1.25,487.5,2025-11-08,Lote-G-438,A1,S1,Cuenca,OK,True,2025-03-13,511,438,Snacks,Barras de Cereal,2025,3,True,False,True
439,2025-03-14,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,380,2,378,110,110,250,0,10.9,,2025-03-14,1.25,475.0,2025-11-09,Lote-G-439,A1,S1,Cuenca,OK,True,2025-03-14,511,439,Snacks,Barras de Cereal,2025,3,True,False,True
440,2025-03-15,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,374,2,372,110,110,250,0,10.0,,2025-03-15,1.25,467.5,2025-11-10,Lote-G-440,A1,S1,Cuenca,OK,True,2025-03-15,511,440,Snacks,Barras de Cereal,2025,3,True,False,True
441,2025-03-16,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,363,0,363,110,110,250,0,10.0,,2025-03-16,1.25,453.75,2025-11-11,Lote-G-441,A1,S1,Cuenca,OK,True,2025-03-16,511,441,Snacks,Barras de Cereal,2025,3,True,False,True
442,2025-03-17,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,355,1,354,110,110,250,0,9.6,,2025-03-17,1.25,443.75,2025-11-12,Lote-G-442,A1,S1,Cuenca,OK,True,2025-03-17,511,442,Snacks,Barras de Cereal,2025,3,True,False,True
443,2025-03-18,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,343,2,341,110,110,250,0,10.1,,2025-03-18,1.25,428.75,2025-11-13,Lote-G-443,A1,S1,Cuenca,OK,True,2025-03-18,511,443,Snacks,Barras de Cereal,2025,3,True,False,True
444,2025-03-19,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,331,3,328,110,110,250,0,10.1,,2025-03-19,1.25,413.75,2025-11-14,Lote-G-444,A1,S1,Cuenca,OK,True,2025-03-19,511,444,Snacks,Barras de Cereal,2025,3,True,False,True
445,2025-03-20,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,319,0,319,110,110,250,0,10.1,,2025-03-20,1.25,398.75,2025-11-15,Lote-G-445,A1,S1,Cuenca,OK,True,2025-03-20,511,445,Snacks,Barras de Cereal,2025,3,True,False,True
446,2025-03-21,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,307,1,306,110,110,250,0,10.4,,2025-03-21,1.25,383.75,2025-11-16,Lote-G-446,A1,S1,Cuenca,OK,True,2025-03-21,511,446,Snacks,Barras de Cereal,2025,3,True,False,True
447,2025-03-22,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,300,3,297,110,110,250,0,10.6,,2025-03-22,1.25,375.0,2025-11-17,Lote-G-447,A1,S1,Cuenca,OK,True,2025-03-22,511,447,Snacks,Barras de Cereal,2025,3,True,False,True
448,2025-03-23,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,289,0,289,110,110,250,0,10.6,,2025-03-23,1.25,361.25,2025-11-18,Lote-G-448,A1,S1,Cuenca,OK,True,2025-03-23,511,448,Snacks,Barras de Cereal,2025,3,True,False,True
449,2025-03-24,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,277,2,275,110,110,250,0,11.1,,2025-03-24,1.25,346.25,2025-11-19,Lote-G-449,A1,S1,Cuenca,OK,True,2025-03-24,511,449,Snacks,Barras de Cereal,2025,3,True,False,True
450,2025-03-25,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,267,1,266,110,110,250,0,10.9,,2025-03-25,1.25,333.75,2025-11-20,Lote-G-450,A1,S1,Cuenca,OK,True,2025-03-25,511,450,Snacks,Barras de Cereal,2025,3,True,False,True
451,2025-03-26,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,255,0,255,110,110,250,0,10.9,,2025-03-26,1.25,318.75,2025-11-21,Lote-G-451,A1,S1,Cuenca,OK,True,2025-03-26,511,451,Snacks,Barras de Cereal,2025,3,True,False,True
452,2025-03-27,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,248,3,245,110,110,250,0,10.1,,2025-03-27,1.25,310.0,2025-11-22,Lote-G-452,A1,S1,Cuenca,OK,True,2025-03-27,511,452,Snacks,Barras de Cereal,2025,3,True,False,True
453,2025-03-28,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,238,2,236,110,110,250,0,9.9,,2025-03-28,1.25,297.5,2025-11-23,Lote-G-453,A1,S1,Cuenca,OK,True,2025-03-28,511,453,Snacks,Barras de Cereal,2025,3,True,False,True
454,2025-03-29,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,230,3,227,110,110,250,0,10.0,,2025-03-29,1.25,287.5,2025-11-24,Lote-G-454,A1,S1,Cuenca,OK,True,2025-03-29,511,454,Snacks,Barras de Cereal,2025,3,True,False,True
455,2025-03-30,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,224,2,222,110,110,250,0,9.3,,2025-03-30,1.25,280.0,2025-11-25,Lote-G-455,A1,S1,Cuenca,OK,True,2025-03-30,511,455,Snacks,Barras de Cereal,2025,3,True,False,True
456,2025-03-31,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,213,2,211,110,110,250,0,9.1,,2025-03-31,1.25,266.25,2025-11-26,Lote-G-456,A1,S1,Cuenca,OK,True,2025-03-31,511,456,Snacks,Barras de Cereal,2025,3,True,False,True
457,2025-04-01,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,201,0,201,110,110,250,0,9.4,,2025-04-01,1.25,251.25,2025-11-27,Lote-G-457,A1,S1,Cuenca,OK,True,2025-04-01,511,457,Snacks,Barras de Cereal,2025,4,True,False,True
458,2025-04-02,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,189,3,186,110,110,250,0,9.4,,2025-04-02,1.25,236.25,2025-11-28,Lote-G-458,A1,S1,Cuenca,OK,True,2025-04-02,511,458,Snacks,Barras de Cereal,2025,4,True,False,True
459,2025-04-03,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,179,3,176,110,110,250,0,9.9,,2025-04-03,1.25,223.75,2025-11-29,Lote-G-459,A1,S1,Cuenca,OK,True,2025-04-03,511,459,Snacks,Barras de Cereal,2025,4,True,False,True
460,2025-04-04,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,167,3,164,110,110,250,0,10.1,,2025-04-04,1.25,208.75,2025-11-30,Lote-G-460,A1,S1,Cuenca,OK,True,2025-04-04,511,460,Snacks,Barras de Cereal,2025,4,True,False,True
461,2025-04-05,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,156,0,156,110,110,250,0,10.6,,2025-04-05,1.25,195.0,2025-12-01,Lote-G-461,A1,S1,Cuenca,OK,True,2025-04-05,511,461,Snacks,Barras de Cereal,2025,4,True,False,True
462,2025-04-06,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,148,3,145,110,110,250,0,10.9,,2025-04-06,1.25,185.0,2025-12-02,Lote-G-462,A1,S1,Cuenca,OK,True,2025-04-06,511,462,Snacks,Barras de Cereal,2025,4,False,False,False
463,2025-04-07,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,139,0,139,110,110,250,0,10.6,,2025-04-07,1.25,173.75,2025-12-03,Lote-G-463,A1,S1,Cuenca,OK,True,2025-04-07,511,463,Snacks,Barras de Cereal,2025,4,False,False,False
464,2025-04-08,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,133,0,133,110,110,250,0,9.7,,2025-04-08,1.25,166.25,2025-12-04,Lote-G-464,A1,S1,Cuenca,OK,True,2025-04-08,511,464,Snacks,Barras de Cereal,2025,4,False,False,False
465,2025-04-09,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,125,2,123,110,110,250,0,9.1,,2025-04-09,1.25,156.25,2025-12-05,Lote-G-465,A1,S1,Cuenca,OK,True,2025-04-09,511,465,Snacks,Barras de Cereal,2025,4,False,False,False
466,2025-04-10,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,118,1,117,110,110,250,0,8.7,,2025-04-10,1.25,147.5,2025-12-06,Lote-G-466,A1,S1,Cuenca,OK,True,2025-04-10,511,466,Snacks,Barras de Cereal,2025,4,False,False,False
467,2025-04-11,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,109,2,107,110,110,250,105,8.3,2025-04-11,2025-04-11,1.25,136.25,2025-12-07,Lote-G-467,A1,S1,Cuenca,LOW,True,2025-04-11,511,467,Snacks,Barras de Cereal,2025,4,False,False,False
468,2025-04-12,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,97,0,97,110,110,250,102,8.4,2025-04-12,2025-04-12,1.25,121.25,2025-12-08,Lote-G-468,A1,S1,Cuenca,LOW,True,2025-04-12,511,468,Snacks,Barras de Cereal,2025,4,False,False,False
469,2025-04-13,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,88,2,86,110,110,250,101,8.6,2025-04-13,2025-04-13,1.25,110.0,2025-12-09,Lote-G-469,A1,S1,Cuenca,LOW,True,2025-04-13,511,469,Snacks,Barras de Cereal,2025,4,False,False,False
470,2025-04-14,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,168,0,168,110,110,250,91,9.0,2025-04-14,2025-04-14,1.25,210.0,2025-12-10,Lote-G-470,A1,S1,Cuenca,OK,True,2025-04-14,511,470,Snacks,Barras de Cereal,2025,4,False,True,True
471,2025-04-15,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,283,3,280,110,110,250,0,8.9,,2025-04-15,1.25,353.75,2025-12-11,Lote-G-471,A1,S1,Cuenca,OK,True,2025-04-15,511,471,Snacks,Barras de Cereal,2025,4,False,True,True
472,2025-04-16,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,368,1,367,110,110,250,0,9.4,,2025-04-16,1.25,460.0,2025-12-12,Lote-G-472,A1,S1,Cuenca,OK,True,2025-04-16,511,472,Snacks,Barras de Cereal,2025,4,False,True,True
473,2025-04-17,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,478,2,476,110,110,250,0,9.1,,2025-04-17,1.25,597.5,2025-12-13,Lote-G-473,A1,S1,Cuenca,OK,True,2025-04-17,511,473,Snacks,Barras de Cereal,2025,4,False,True,True
474,2025-04-18,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,467,0,467,110,110,250,0,9.4,,2025-04-18,1.25,583.75,2025-12-14,Lote-G-474,A1,S1,Cuenca,OK,True,2025-04-18,511,474,Snacks,Barras de Cereal,2025,4,False,True,True
475,2025-04-19,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,460,0,460,110,110,250,0,8.7,,2025-04-19,1.25,575.0,2025-12-15,Lote-G-475,A1,S1,Cuenca,OK,True,2025-04-19,511,475,Snacks,Barras de Cereal,2025,4,False,True,True
476,2025-04-20,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,449,1,448,110,110,250,0,9.0,,2025-04-20,1.25,561.25,2025-12-16,Lote-G-476,A1,S1,Cuenca,OK,True,2025-04-20,511,476,Snacks,Barras de Cereal,2025,4,False,True,True
477,2025-04-21,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,440,1,439,110,110,250,0,8.6,,2025-04-21,1.25,550.0,2025-12-17,Lote-G-477,A1,S1,Cuenca,OK,True,2025-04-21,511,477,Snacks,Barras de Cereal,2025,4,False,False,False
478,2025-04-22,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,432,0,432,110,110,250,0,9.0,,2025-04-22,1.25,540.0,2025-12-18,Lote-G-478,A1,S1,Cuenca,OK,True,2025-04-22,511,478,Snacks,Barras de Cereal,2025,4,False,False,False
479,2025-04-23,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,426,2,424,110,110,250,0,8.1,,2025-04-23,1.25,532.5,2025-12-19,Lote-G-479,A1,S1,Cuenca,OK,True,2025-04-23,511,479,Snacks,Barras de Cereal,2025,4,False,False,False
480,2025-04-24,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,418,0,418,110,110,250,0,8.6,,2025-04-24,1.25,522.5,2025-12-20,Lote-G-480,A1,S1,Cuenca,OK,True,2025-04-24,511,480,Snacks,Barras de Cereal,2025,4,False,False,False
481,2025-04-25,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,409,3,406,110,110,250,0,8.3,,2025-04-25,1.25,511.25,2025-12-21,Lote-G-481,A1,S1,Cuenca,OK,True,2025-04-25,511,481,Snacks,Barras de Cereal,2025,4,False,False,False
482,2025-04-26,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,404,2,402,110,110,250,0,8.0,,2025-04-26,1.25,505.0,2025-12-22,Lote-G-482,A1,S1,Cuenca,OK,True,2025-04-26,511,482,Snacks,Barras de Cereal,2025,4,False,False,False
483,2025-04-27,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,397,2,395,110,110,250,0,7.4,,2025-04-27,1.25,496.25,2025-12-23,Lote-G-483,A1,S1,Cuenca,OK,True,2025-04-27,511,483,Snacks,Barras de Cereal,2025,4,False,False,False
484,2025-04-28,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,388,3,385,110,110,250,0,7.4,,2025-04-28,1.25,485.0,2025-12-24,Lote-G-484,A1,S1,Cuenca,OK,True,2025-04-28,511,484,Snacks,Barras de Cereal,2025,4,False,False,False
485,2025-04-29,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,384,2,382,110,110,250,0,6.9,,2025-04-29,1.25,480.0,2025-12-25,Lote-G-485,A1,S1,Cuenca,OK,True,2025-04-29,511,485,Snacks,Barras de Cereal,2025,4,False,False,False
486,2025-04-30,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,380,1,379,110,110,250,0,6.6,,2025-04-30,1.25,475.0,2025-12-26,Lote-G-486,A1,S1,Cuenca,OK,True,2025-04-30,511,486,Snacks,Barras de Cereal,2025,4,False,False,False
487,2025-05-01,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,371,2,369,110,110,250,0,6.7,,2025-05-01,1.25,463.75,2025-12-27,Lote-G-487,A1,S1,Cuenca,OK,True,2025-05-01,511,487,Snacks,Barras de Cereal,2025,5,False,True,True
488,2025-05-02,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,362,1,361,110,110,250,0,6.7,,2025-05-02,1.25,452.5,2025-12-28,Lote-G-488,A1,S1,Cuenca,OK,True,2025-05-02,511,488,Snacks,Barras de Cereal,2025,5,False,False,False
489,2025-05-03,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,354,3,351,110,110,250,0,7.1,,2025-05-03,1.25,442.5,2025-12-29,Lote-G-489,A1,S1,Cuenca,OK,True,2025-05-03,511,489,Snacks,Barras de Cereal,2025,5,False,False,False
490,2025-05-04,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,348,1,347,110,110,250,0,7.0,,2025-05-04,1.25,435.0,2025-12-30,Lote-G-490,A1,S1,Cuenca,OK,True,2025-05-04,511,490,Snacks,Barras de Cereal,2025,5,False,False,False
491,2025-05-05,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,341,2,339,110,110,250,0,6.7,,2025-05-05,1.25,426.25,2025-12-31,Lote-G-491,A1,S1,Cuenca,OK,True,2025-05-05,511,491,Snacks,Barras de Cereal,2025,5,False,False,False
492,2025-05-06,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,333,3,330,110,110,250,0,7.3,,2025-05-06,1.25,416.25,2026-01-01,Lote-G-492,A1,S1,Cuenca,OK,True,2025-05-06,511,492,Snacks,Barras de Cereal,2025,5,False,False,False
493,2025-05-07,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,324,2,322,110,110,250,0,8.0,,2025-05-07,1.25,405.0,2026-01-02,Lote-G-493,A1,S1,Cuenca,OK,True,2025-05-07,511,493,Snacks,Barras de Cereal,2025,5,False,False,False
494,2025-05-08,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,318,1,317,110,110,250,0,7.6,,2025-05-08,1.25,397.5,2026-01-03,Lote-G-494,A1,S1,Cuenca,OK,True,2025-05-08,511,494,Snacks,Barras de Cereal,2025,5,False,False,False
495,2025-05-09,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,310,2,308,110,110,250,0,7.4,,2025-05-09,1.25,387.5,2026-01-04,Lote-G-495,A1,S1,Cuenca,OK,True,2025-05-09,511,495,Snacks,Barras de Cereal,2025,5,False,False,False
496,2025-05-10,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,304,2,302,110,110,250,0,7.1,,2025-05-10,1.25,380.0,2026-01-05,Lote-G-496,A1,S1,Cuenca,OK,True,2025-05-10,511,496,Snacks,Barras de Cereal,2025,5,False,False,False
497,2025-05-11,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,296,2,294,110,110,250,0,7.4,,2025-05-11,1.25,370.0,2026-01-06,Lote-G-497,A1,S1,Cuenca,OK,True,2025-05-11,511,497,Snacks,Barras de Cereal,2025,5,False,False,False
498,2025-05-12,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,291,0,291,110,110,250,0,7.1,,2025-05-12,1.25,363.75,2026-01-07,Lote-G-498,A1,S1,Cuenca,OK,True,2025-05-12,511,498,Snacks,Barras de Cereal,2025,5,False,False,False
499,2025-05-13,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,280,3,277,110,110,250,0,7.6,,2025-05-13,1.25,350.0,2026-01-08,Lote-G-499,A1,S1,Cuenca,OK,True,2025-05-13,511,499,Snacks,Barras de Cereal,2025,5,False,False,False
500,2025-05-14,111,Barra Granola Miel,BGM-111,203,Proveedor C,3,274,0,274,110,110,250,0,7.1,,2025-05-14,1.25,342.5,2026-01-09,Lote-G-500,A1,S1,Cuenca,OK,True,2025-05-14,511,500,Snacks,Barras de Cereal,2025,5,False,False,False
1,2024-01-01,109,Chips Mini Sal y Lima,CHL-109,201,Proveedor A,1,282,0,282,100,100,300,0,40.0,,2024-01-01,0.95,267.9,2024-08-28,Lote-CM-1,A2,S3,Cuenca,OK,True,2024-01-01,509,1,Snacks,Chips,2024,1,False,True,True
2,2024-01-02,109,Chips Mini Sal y Lima,CHL-109,201,Proveedor A,1,256,1,255,100,100,300,0,33.0,,2024-01-02,0.95,243.2,2024-08-29,Lote-CM-2,A2,S3,Cuenca,OK,True,2024-01-02,509,2,Snacks,Chips,2024,1,False,False,False
3,2024-01-03,109,Chips Mini Sal y Lima,CHL-109,201,Proveedor A,1,223,3,220,100,100,300,0,33.0,,2024-01-03,0.95,211.85,2024-08-30,Lote-CM-3,A2,S3,Cuenca,OK,True,2024-01-03,509,3,Snacks,Chips,2024,1,False,False,False
4,2024-01-04,109,Chips Mini Sal y Lima,CHL-109,201,Proveedor A,1,193,2,191,100,100,300,0,32.2,,2024-01-04,0.95,183.35,2024-08-31,Lote-CM-4,A2,S3,Cuenca,OK,True,2024-01-04,509,4,Snacks,Chips,2024,1,False,False,False
5,2024-01-05,109,Chips Mini Sal y Lima,CHL-109,201,Proveedor A,1,170,3,167,100,100,300,0,30.4,,2024-01-05,0.95,161.5,2024-09-01,Lote-CM-5,A2,S3,Cuenca,OK,True,2024-01-05,509,5,Snacks,Chips,2024,1,False,False,False
6,2024-01-06,109,Chips Mini Sal y Lima,CHL-109,201,Proveedor A,1,148,0,148,100,100,300,0,29.0,,2024-01-06,0.95,140.6,2024-09-02,Lote-CM-6,A2,S3,Cuenca,OK,True,2024-01-06,509,6,Snacks,Chips,2024,1,False,False,False
7,2024-01-07,109,Chips Mini Sal y Lima,CHL-109,201,Proveedor A,1,120,0,120,100,100,300,0,28.9,,2024-01-07,0.95,114.0,2024-09-03,Lote-CM-7,A2,S3,Cuenca,OK,True,2024-01-07,509,7,Snacks,Chips,2024,1,False,False,False
8,2024-01-08,109,Chips Mini Sal y Lima,CHL-109,201,Proveedor A,1,99,3,96,100,100,300,114,26.1,2024-01-08,2024-01-08,0.95,94.05,2024-09-04,Lote-CM-8,A2,S3,Cuenca,LOW,True,2024-01-08,509,8,Snacks,Chips,2024,1,False,False,False
9,2024-01-09,109,Chips Mini Sal y Lima,CHL-109,201,Proveedor A,1,81,3,78,100,100,300,161,25.0,2024-01-09,2024-01-09,0.95,76.95,2024-09-05,Lote-CM-9,A2,S3,Cuenca,LOW,True,2024-01-09,509,9,Snacks,Chips,2024,1,False,False,False
10,2024-01-10,109,Chips Mini Sal y Lima,CHL-109,201,Proveedor A,1,169,3,166,100,100,300,109,25.6,2024-01-10,2024-01-10,0.95,160.55,2024-09-06,Lote-CM-10,A2,S3,Cuenca,OK,True,2024-01-10,509,10,Snacks,Chips,2024,1,False,False,False
