id,created_at,product_id,product_name,product_sku,supplier_id,supplier_name,quantity_on_hand,quantity_reserved,quantity_available,minimum_stock_level,reorder_point,optimal_stock_level,reorder_quantity,average_daily_usage,last_order_date,last_stock_count_date,unit_cost,total_value,expiration_date,batch_number,warehouse_location,shelf_location,stock_status,is_active,last_updated_at,notes,created_by_id,record_sequence_number
01afa515-00f3-4d17-9f89-f6b40c46bf6a,2025-09-12 08:12:56.423905,PROD-A189AFB3,Mantequilla orgánica,SKU-432381,SUP-6FFDA3A3,Hermanos Arco S.A.,2263,94,2169,73,120,258,406,22.07,2025-08-14,2025-09-24,296.01,669870.63,2026-08-16,BATCH-5045-43,Almacén Este,Pasillo-18-Estante-3-Nivel-2,3,False,2025-11-03,,bae892d8-0f9e-4d43-bdcf-953c592db277,3
67a19ba2-8faa-477c-a725-854fbec01181,2025-09-12 08:12:56.423905,PROD-A189AFB3,Mantequilla orgánica,SKU-432381,SUP-6FFDA3A3,Hermanos Arco S.A.,2242,94,2148,73,120,258,406,22.07,2025-08-14,2025-09-24,296.01,663654.4199999999,2026-08-16,BATCH-5045-43,Almacén Este,Pasillo-18-Estante-3-Nivel-2,3,False,2025-11-04,,bae892d8-0f9e-4d43-bdcf-953c592db277,4
c4ad681e-7d06-40b0-90dd-95542d849328,2025-09-12 08:12:56.423905,PROD-A189AFB3,Mantequilla orgánica,SKU-432381,SUP-6FFDA3A3,Hermanos Arco S.A.,2221,94,2127,73,120,258,406,22.07,2025-08-14,2025-09-24,296.01,657438.21,2026-08-16,BATCH-5045-43,Almacén Este,Pasillo-18-Estante-3-Nivel-2,3,False,2025-11-05,,bae892d8-0f9e-4d43-bdcf-953c592db277,5
20c3eb66-fe44-43a2-80f5-c2f4b5980f8a,2025-09-12 08:12:56.423905,PROD-A189AFB3,Mantequilla orgánica,SKU-432381,SUP-6FFDA3A3,Hermanos Arco S.A.,2199,94,2105,73,120,258,406,22.07,2025-08-14,2025-09-24,296.01,650925.99,2026-08-16,BATCH-5045-43,Almacén Este,Pasillo-18-Estante-3-Nivel-2,3,False,2025-11-06,,bae892d8-0f9e-4d43-bdcf-953c592db277,6
8a7640ce-ba03-4547-bc6b-04b840040de1,2025-09-12 08:12:56.423905,PROD-A189AFB3,Mantequilla orgánica,SKU-432381,SUP-6FFDA3A3,Hermanos Arco S.A.,2181,94,2087,73,120,258,406,22.07,2025-08-14,2025-09-24,296.01,645597.8099999999,2026-08-16,BATCH-5045-43,Almacén Este,Pasillo-18-Estante-3-Nivel-2,3,False,2025-11-07,,bae892d8-0f9e-4d43-bdcf-953c592db277,7
fba229c3-7acd-4559-af64-1ac8ddf2121b,2025-09-12 08:12:56.423905,PROD-A189AFB3,Mantequilla orgánica,SKU-432381,SUP-6FFDA3A3,Hermanos Arco S.A.,2162,94,2068,73,120,258,406,22.07,2025-08-14,2025-09-24,296.01,639973.62,2026-08-16,BATCH-5045-43,Almacén Este,Pasillo-18-Estante-3-Nivel-2,3,False,2025-11-08,,bae892d8-0f9e-4d43-bdcf-953c592db277,8
1f53d1ff-cd47-4370-9270-b910bf0a2566,2025-09-12 08:12:56.423905,PROD-A189AFB3,Mantequilla orgánica,SKU-432381,SUP-6FFDA3A3,Hermanos Arco S.A.,2140,94,2046,73,120,258,406,22.07,2025-08-14,2025-09-24,296.01,633461.4,2026-08-16,BATCH-5045-43,Almacén Este,Pasillo-18-Estante-3-Nivel-2,3,False,2025-11-09,,bae892d8-0f9e-4d43-bdcf-953c592db277,9
f920f3a7-8bb1-4405-a4e2-938c6fa0c829,2025-09-12 08:12:56.423905,PROD-A189AFB3,Mantequilla orgánica,SKU-432381,SUP-6FFDA3A3,Hermanos Arco S.A.,2118,94,2024,73,120,258,406,22.07,2025-08-14,2025-09-24,296.01,626949.1799999999,2026-08-16,BATCH-5045-43,Almacén Este,Pasillo-18-Estante-3-Nivel-2,3,False,2025-11-10,,bae892d8-0f9e-4d43-bdcf-953c592db277,10
3a4b9a69-f224-4c80-ac0f-99a3c251d19d,2025-08-01 19:12:56.423905,PROD-476FC678,Sal fina,SKU-492741,SUP-13C64D98,Banco Españolas S.L.N.E,3897,245,3652,51,126,393,518,43.45,2025-08-18,2025-09-22,114.98,448077.06,2027-08-23,BATCH-6805-66,Almacén Central,Pasillo-20-Estante-2-Nivel-1,3,False,2025-11-01,Producto en buen estado,bee4965f-195f-4f7d-930b-3fc4fb56b37b,1
710ce6f1-ac08-495c-a1ca-73b10298f8d7,2025-08-01 19:12:56.423905,PROD-476FC678,Sal fina,SKU-492741,SUP-13C64D98,Banco Españolas S.L.N.E,3850,245,3605,51,126,393,518,43.45,2025-08-18,2025-09-22,114.98,442673.0,2027-08-23,BATCH-6805-66,Almacén Central,Pasillo-20-Estante-2-Nivel-1,3,False,2025-11-02,Producto en buen estado,bee4965f-195f-4f7d-930b-3fc4fb56b37b,2
30f111dd-4066-4102-85a9-df3ce7cac81a,2025-08-01 19:12:56.423905,PROD-476FC678,Sal fina,SKU-492741,SUP-13C64D98,Banco Españolas S.L.N.E,3805,245,3560,51,126,393,518,43.45,2025-08-18,2025-09-22,114.98,437498.9,2027-08-23,BATCH-6805-66,Almacén Central,Pasillo-20-Estante-2-Nivel-1,3,False,2025-11-03,Producto en buen estado,bee4965f-195f-4f7d-930b-3fc4fb56b37b,3
db43f930-35d4-4f05-a1d3-b8d21edf6ed5,2025-08-01 19:12:56.423905,PROD-476FC678,Sal fina,SKU-492741,SUP-13C64D98,Banco Españolas S.L.N.E,3760,245,3515,51,126,393,518,43.45,2025-08-18,2025-09-22,114.98,432324.8,2027-08-23,BATCH-6805-66,Almacén Central,Pasillo-20-Estante-2-Nivel-1,3,False,2025-11-04,Producto en buen estado,bee4965f-195f-4f7d-930b-3fc4fb56b37b,4
9f6224e3-6115-4772-8e55-f63a67df7ca5,2025-08-01 19:12:56.423905,PROD-476FC678,Sal fina,SKU-492741,SUP-13C64D98,Banco Españolas S.L.N.E,3715,245,3470,51,126,393,518,43.45,2025-08-18,2025-09-22,114.98,427150.7,2027-08-23,BATCH-6805-66,Almacén Central,Pasillo-20-Estante-2-Nivel-1,3,False,2025-11-05,Producto en buen estado,bee4965f-195f-4f7d-930b-3fc4fb56b37b,5
9c58b789-5bd7-4dcf-8fe6-1e405eacd407,2025-08-01 19:12:56.423905,PROD-476FC678,Sal fina,SKU-492741,SUP-13C64D98,Banco Españolas S.L.N.E,3673,245,3428,51,126,393,518,43.45,2025-08-18,2025-09-22,114.98,422321.54000000004,2027-08-23,BATCH-6805-66,Almacén Central,Pasillo-20-Estante-2-Nivel-1,3,False,2025-11-06,Producto en buen estado,bee4965f-195f-4f7d-930b-3fc4fb56b37b,6
e432b712-69ec-4c88-b13c-b7a02479488a,2025-08-01 19:12:56.423905,PROD-476FC678,Sal fina,SKU-492741,SUP-13C64D98,Banco Españolas S.L.N.E,3622,245,3377,51,126,393,518,43.45,2025-08-18,2025-09-22,114.98,416457.56,2027-08-23,BATCH-6805-66,Almacén Central,Pasillo-20-Estante-2-Nivel-1,3,False,2025-11-07,Producto en buen estado,bee4965f-195f-4f7d-930b-3fc4fb56b37b,7
42e1d779-a1c3-4e57-8c32-6d6922753ebc,2025-08-01 19:12:56.423905,PROD-476FC678,Sal fina,SKU-492741,SUP-13C64D98,Banco Españolas S.L.N.E,3581,245,3336,51,126,393,518,43.45,2025-08-18,2025-09-22,114.98,411743.38,2027-08-23,BATCH-6805-66,Almacén Central,Pasillo-20-Estante-2-Nivel-1,3,False,2025-11-08,Producto en buen estado,bee4965f-195f-4f7d-930b-3fc4fb56b37b,8
e06f098c-69ae-491c-a82e-c0315db72e00,2025-08-01 19:12:56.423905,PROD-476FC678,Sal fina,SKU-492741,SUP-13C64D98,Banco Españolas S.L.N.E,3542,245,3297,51,126,393,518,43.45,2025-08-18,2025-09-22,114.98,407259.16000000003,2027-08-23,BATCH-6805-66,Almacén Central,Pasillo-20-Estante-2-Nivel-1,3,False,2025-11-09,Producto en buen estado,bee4965f-195f-4f7d-930b-3fc4fb56b37b,9
b34ca159-d9e1-4bda-900f-58b835a27e8b,2025-08-01 19:12:56.423905,PROD-476FC678,Sal fina,SKU-492741,SUP-13C64D98,Banco Españolas S.L.N.E,3501,245,3256,51,126,393,518,43.45,2025-08-18,2025-09-22,114.98,402544.98000000004,2027-08-23,BATCH-6805-66,Almacén Central,Pasillo-20-Estante-2-Nivel-1,3,False,2025-11-10,Producto en buen estado,bee4965f-195f-4f7d-930b-3fc4fb56b37b,10
92664fe0-b78b-4b92-8bb5-29192e8556f0,2025-07-09 21:12:56.423905,PROD-94F41F06,Bolsas para desechos de pañales,SKU-159525,SUP-0A99C99C,Transportes Báez y asociados S.Coop.,4720,418,4302,34,100,460,923,39.87,2025-09-15,2025-09-30,457.36,2158739.2,2025-12-16,BATCH-4932-44,Almacén Este,Pasillo-7-Estante-10-Nivel-5,3,True,2025-11-01,,bee4965f-195f-4f7d-930b-3fc4fb56b37b,1
675890fd-ae1d-4dd6-ad96-b58f2cb374e8,2025-07-09 21:12:56.423905,PROD-94F41F06,Bolsas para desechos de pañales,SKU-159525,SUP-0A99C99C,Transportes Báez y asociados S.Coop.,4686,418,4268,34,100,460,923,39.87,2025-09-15,2025-09-30,457.36,2143188.96,2025-12-16,BATCH-4932-44,Almacén Este,Pasillo-7-Estante-10-Nivel-5,3,True,2025-11-02,,bee4965f-195f-4f7d-930b-3fc4fb56b37b,2
f1f33942-7da1-4a03-b638-c23041f4ff1b,2025-07-09 21:12:56.423905,PROD-94F41F06,Bolsas para desechos de pañales,SKU-159525,SUP-0A99C99C,Transportes Báez y asociados S.Coop.,4648,418,4230,34,100,460,923,39.87,2025-09-15,2025-09-30,457.36,2125809.2800000003,2025-12-16,BATCH-4932-44,Almacén Este,Pasillo-7-Estante-10-Nivel-5,3,True,2025-11-03,,bee4965f-195f-4f7d-930b-3fc4fb56b37b,3
eb3c12f8-d832-4d60-b6c6-8a1da20c3e91,2025-07-09 21:12:56.423905,PROD-94F41F06,Bolsas para desechos de pañales,SKU-159525,SUP-0A99C99C,Transportes Báez y asociados S.Coop.,4608,418,4190,34,100,460,923,39.87,2025-09-15,2025-09-30,457.36,2107514.88,2025-12-16,BATCH-4932-44,Almacén Este,Pasillo-7-Estante-10-Nivel-5,3,True,2025-11-04,,bee4965f-195f-4f7d-930b-3fc4fb56b37b,4
f90fa3bb-acdc-40dc-943b-0ed2377d0c46,2025-07-09 21:12:56.423905,PROD-94F41F06,Bolsas para desechos de pañales,SKU-159525,SUP-0A99C99C,Transportes Báez y asociados S.Coop.,4571,418,4153,34,100,460,923,39.87,2025-09-15,2025-09-30,457.36,2090592.56,2025-12-16,BATCH-4932-44,Almacén Este,Pasillo-7-Estante-10-Nivel-5,3,True,2025-11-05,,bee4965f-195f-4f7d-930b-3fc4fb56b37b,5
aec1f9d5-76e1-480e-afb1-a07328b037c6,2025-07-09 21:12:56.423905,PROD-94F41F06,Bolsas para desechos de pañales,SKU-159525,SUP-0A99C99C,Transportes Báez y asociados S.Coop.,4525,418,4107,34,100,460,923,39.87,2025-09-15,2025-09-30,457.36,2069554.0,2025-12-16,BATCH-4932-44,Almacén Este,Pasillo-7-Estante-10-Nivel-5,3,True,2025-11-06,,bee4965f-195f-4f7d-930b-3fc4fb56b37b,6
18402a3a-5b17-4b57-9b34-932b0ab1e937,2025-07-09 21:12:56.423905,PROD-94F41F06,Bolsas para desechos de pañales,SKU-159525,SUP-0A99C99C,Transportes Báez y asociados S.Coop.,4481,418,4063,34,100,460,923,39.87,2025-09-15,2025-09-30,457.36,2049430.1600000001,2025-12-16,BATCH-4932-44,Almacén Este,Pasillo-7-Estante-10-Nivel-5,3,True,2025-11-07,,bee4965f-195f-4f7d-930b-3fc4fb56b37b,7
bbbf047d-ef74-4319-b214-33a7286c4510,2025-07-09 21:12:56.423905,PROD-94F41F06,Bolsas para desechos de pañales,SKU-159525,SUP-0A99C99C,Transportes Báez y asociados S.Coop.,4442,418,4024,34,100,460,923,39.87,2025-09-15,2025-09-30,457.36,2031593.12,2025-12-16,BATCH-4932-44,Almacén Este,Pasillo-7-Estante-10-Nivel-5,3,True,2025-11-08,,bee4965f-195f-4f7d-930b-3fc4fb56b37b,8
74850f32-8ef3-4b1b-bdb0-c09d6b6751b6,2025-07-09 21:12:56.423905,PROD-94F41F06,Bolsas para desechos de pañales,SKU-159525,SUP-0A99C99C,Transportes Báez y asociados S.Coop.,4400,418,3982,34,100,460,923,39.87,2025-09-15,2025-09-30,457.36,2012384.0,2025-12-16,BATCH-4932-44,Almacén Este,Pasillo-7-Estante-10-Nivel-5,3,True,2025-11-09,,bee4965f-195f-4f7d-930b-3fc4fb56b37b,9
4ef51739-9fc3-4bed-a6d5-55ebf5ebb324,2025-07-09 21:12:56.423905,PROD-94F41F06,Bolsas para desechos de pañales,SKU-159525,SUP-0A99C99C,Transportes Báez y asociados S.Coop.,4357,418,3939,34,100,460,923,39.87,2025-09-15,2025-09-30,457.36,1992717.52,2025-12-16,BATCH-4932-44,Almacén Este,Pasillo-7-Estante-10-Nivel-5,3,True,2025-11-10,,bee4965f-195f-4f7d-930b-3fc4fb56b37b,10
a33f9493-8af7-43be-b9c8-34ffdd5fdb4f,2025-07-05 19:12:56.423905,PROD-2EBE4EE4,Protector diario,SKU-925422,SUP-66B2D4C7,Infraestructuras Bello y asociados S.Com.,386,284,102,71,150,488,265,36.49,2025-06-07,2025-09-30,471.72,182083.92,2025-12-29,BATCH-8728-64,Centro Distribución 1,Pasillo-14-Estante-2-Nivel-1,2,False,2025-11-01,"Stock bajo, programar reorden",2a0cc5e3-9e10-404b-8ab7-8fa378eac4a2,1
cab716b0-3af3-4f49-bc38-02841133762c,2025-07-05 19:12:56.423905,PROD-2EBE4EE4,Protector diario,SKU-925422,SUP-66B2D4C7,Infraestructuras Bello y asociados S.Com.,346,284,62,71,150,488,265,36.49,2025-06-07,2025-09-30,471.72,163215.12,2025-12-29,BATCH-8728-64,Centro Distribución 1,Pasillo-14-Estante-2-Nivel-1,2,False,2025-11-02,"Stock bajo, programar reorden",2a0cc5e3-9e10-404b-8ab7-8fa378eac4a2,2
5cbb410a-3658-42a9-9e36-7e643b7933d2,2025-07-05 19:12:56.423905,PROD-2EBE4EE4,Protector diario,SKU-925422,SUP-66B2D4C7,Infraestructuras Bello y asociados S.Com.,306,284,22,71,150,488,265,36.49,2025-06-07,2025-09-30,471.72,144346.32,2025-12-29,BATCH-8728-64,Centro Distribución 1,Pasillo-14-Estante-2-Nivel-1,2,False,2025-11-03,"Stock bajo, programar reorden",2a0cc5e3-9e10-404b-8ab7-8fa378eac4a2,3
efed2489-ec38-42af-8af3-368d9df43dc6,2025-07-05 19:12:56.423905,PROD-2EBE4EE4,Protector diario,SKU-925422,SUP-66B2D4C7,Infraestructuras Bello y asociados S.Com.,269,284,-15,71,150,488,265,36.49,2025-06-07,2025-09-30,471.72,126892.68000000001,2025-12-29,BATCH-8728-64,Centro Distribución 1,Pasillo-14-Estante-2-Nivel-1,2,False,2025-11-04,"Stock bajo, programar reorden",2a0cc5e3-9e10-404b-8ab7-8fa378eac4a2,4
5e4608b6-53e0-4066-94d2-dea143b00c2f,2025-07-05 19:12:56.423905,PROD-2EBE4EE4,Protector diario,SKU-925422,SUP-66B2D4C7,Infraestructuras Bello y asociados S.Com.,234,284,-50,71,150,488,265,36.49,2025-06-07,2025-09-30,471.72,110382.48000000001,2025-12-29,BATCH-8728-64,Centro Distribución 1,Pasillo-14-Estante-2-Nivel-1,2,False,2025-11-05,"Stock bajo, programar reorden",2a0cc5e3-9e10-404b-8ab7-8fa378eac4a2,5
88875ccd-a75e-4186-a264-24c817e15e8b,2025-07-05 19:12:56.423905,PROD-2EBE4EE4,Protector diario,SKU-925422,SUP-66B2D4C7,Infraestructuras Bello y asociados S.Com.,198,284,-86,71,150,488,265,36.49,2025-06-07,2025-09-30,471.72,93400.56000000001,2025-12-29,BATCH-8728-64,Centro Distribución 1,Pasillo-14-Estante-2-Nivel-1,2,False,2025-11-06,"Stock bajo, programar reorden",2a0cc5e3-9e10-404b-8ab7-8fa378eac4a2,6
5b845e92-23f4-4626-a8f6-972e544ac3f5,2025-07-05 19:12:56.423905,PROD-2EBE4EE4,Protector diario,SKU-925422,SUP-66B2D4C7,Infraestructuras Bello y asociados S.Com.,167,284,-117,71,150,488,265,36.49,2025-06-07,2025-09-30,471.72,78777.24,2025-12-29,BATCH-8728-64,Centro Distribución 1,Pasillo-14-Estante-2-Nivel-1,2,False,2025-11-07,"Stock bajo, programar reorden",2a0cc5e3-9e10-404b-8ab7-8fa378eac4a2,7
17fcefe7-e084-4716-b4f2-fd7d7ecf870f,2025-07-05 19:12:56.423905,PROD-2EBE4EE4,Protector diario,SKU-925422,SUP-66B2D4C7,Infraestructuras Bello y asociados S.Com.,395,284,111,71,150,488,265,36.49,2025-06-07,2025-09-30,471.72,186329.40000000002,2025-12-29,BATCH-8728-64,Centro Distribución 1,Pasillo-14-Estante-2-Nivel-1,2,False,2025-11-08,"Stock bajo, programar reorden",2a0cc5e3-9e10-404b-8ab7-8fa378eac4a2,8
5ca73a28-07e8-408b-9f16-89b4e26806bd,2025-07-05 19:12:56.423905,PROD-2EBE4EE4,Protector diario,SKU-925422,SUP-66B2D4C7,Infraestructuras Bello y asociados S.Com.,359,284,75,71,150,488,265,36.49,2025-06-07,2025-09-30,471.72,169347.48,2025-12-29,BATCH-8728-64,Centro Distribución 1,Pasillo-14-Estante-2-Nivel-1,2,False,2025-11-09,"Stock bajo, programar reorden",2a0cc5e3-9e10-404b-8ab7-8fa378eac4a2,9
6deca92d-91ea-44ef-bcb3-be24f2c78a82,2025-07-05 19:12:56.423905,PROD-2EBE4EE4,Protector diario,SKU-925422,SUP-66B2D4C7,Infraestructuras Bello y asociados S.Com.,326,284,42,71,150,488,265,36.49,2025-06-07,2025-09-30,471.72,153780.72,2025-12-29,BATCH-8728-64,Centro Distribución 1,Pasillo-14-Estante-2-Nivel-1,2,False,2025-11-10,"Stock bajo, programar reorden",2a0cc5e3-9e10-404b-8ab7-8fa378eac4a2,10
12d5d625-0f87-4bff-9210-7df56e686134,2025-08-26 19:12:56.423905,PROD-3EE31A9A,Barras de chocolate con almendras,SKU-241705,SUP-A618DADB,Restauración Castellana S.A.,1443,197,1246,106,190,643,593,40.48,2025-08-29,2025-09-24,54.12,78095.16,2026-11-11,BATCH-9489-80,Centro Distribución 1,Pasillo-19-Estante-4-Nivel-1,3,False,2025-11-01,Almacenamiento refrigerado,a84ce210-6003-4e68-a1c7-d011972f97ec,1
10d50095-8234-420e-a097-ef68ea577862,2025-08-26 19:12:56.423905,PROD-3EE31A9A,Barras de chocolate con almendras,SKU-241705,SUP-A618DADB,Restauración Castellana S.A.,1409,197,1212,106,190,643,593,40.48,2025-08-29,2025-09-24,54.12,76255.08,2026-11-11,BATCH-9489-80,Centro Distribución 1,Pasillo-19-Estante-4-Nivel-1,3,False,2025-11-02,Almacenamiento refrigerado,a84ce210-6003-4e68-a1c7-d011972f97ec,2
38c2cb0c-64e3-486b-971b-21a8af99368c,2025-08-26 19:12:56.423905,PROD-3EE31A9A,Barras de chocolate con almendras,SKU-241705,SUP-A618DADB,Restauración Castellana S.A.,1363,197,1166,106,190,643,593,40.48,2025-08-29,2025-09-24,54.12,73765.56,2026-11-11,BATCH-9489-80,Centro Distribución 1,Pasillo-19-Estante-4-Nivel-1,3,False,2025-11-03,Almacenamiento refrigerado,a84ce210-6003-4e68-a1c7-d011972f97ec,3
7837373d-2a9b-4b66-9d83-0c9979f7130a,2025-08-26 19:12:56.423905,PROD-3EE31A9A,Barras de chocolate con almendras,SKU-241705,SUP-A618DADB,Restauración Castellana S.A.,1327,197,1130,106,190,643,593,40.48,2025-08-29,2025-09-24,54.12,71817.23999999999,2026-11-11,BATCH-9489-80,Centro Distribución 1,Pasillo-19-Estante-4-Nivel-1,3,False,2025-11-04,Almacenamiento refrigerado,a84ce210-6003-4e68-a1c7-d011972f97ec,4
cbe18fe3-15cd-4a8e-9c75-e2554dcda204,2025-08-26 19:12:56.423905,PROD-3EE31A9A,Barras de chocolate con almendras,SKU-241705,SUP-A618DADB,Restauración Castellana S.A.,1279,197,1082,106,190,643,593,40.48,2025-08-29,2025-09-24,54.12,69219.48,2026-11-11,BATCH-9489-80,Centro Distribución 1,Pasillo-19-Estante-4-Nivel-1,3,False,2025-11-05,Almacenamiento refrigerado,a84ce210-6003-4e68-a1c7-d011972f97ec,5
fdab20fa-1a62-49c0-a0d7-3a8c5eef3e04,2025-08-26 19:12:56.423905,PROD-3EE31A9A,Barras de chocolate con almendras,SKU-241705,SUP-A618DADB,Restauración Castellana S.A.,1242,197,1045,106,190,643,593,40.48,2025-08-29,2025-09-24,54.12,67217.04,2026-11-11,BATCH-9489-80,Centro Distribución 1,Pasillo-19-Estante-4-Nivel-1,3,False,2025-11-06,Almacenamiento refrigerado,a84ce210-6003-4e68-a1c7-d011972f97ec,6
91b1a150-80e8-47c3-966a-12e78012d98c,2025-08-26 19:12:56.423905,PROD-3EE31A9A,Barras de chocolate con almendras,SKU-241705,SUP-A618DADB,Restauración Castellana S.A.,1204,197,1007,106,190,643,593,40.48,2025-08-29,2025-09-24,54.12,65160.479999999996,2026-11-11,BATCH-9489-80,Centro Distribución 1,Pasillo-19-Estante-4-Nivel-1,3,False,2025-11-07,Almacenamiento refrigerado,a84ce210-6003-4e68-a1c7-d011972f97ec,7
c1abbd49-0b79-4153-a4b1-45cbabd58a68,2025-08-26 19:12:56.423905,PROD-3EE31A9A,Barras de chocolate con almendras,SKU-241705,SUP-A618DADB,Restauración Castellana S.A.,1167,197,970,106,190,643,593,40.48,2025-08-29,2025-09-24,54.12,63158.03999999999,2026-11-11,BATCH-9489-80,Centro Distribución 1,Pasillo-19-Estante-4-Nivel-1,3,False,2025-11-08,Almacenamiento refrigerado,a84ce210-6003-4e68-a1c7-d011972f97ec,8
bc86e5fa-e969-446b-b2cc-2509f717529c,2025-08-26 19:12:56.423905,PROD-3EE31A9A,Barras de chocolate con almendras,SKU-241705,SUP-A618DADB,Restauración Castellana S.A.,1124,197,927,106,190,643,593,40.48,2025-08-29,2025-09-24,54.12,60830.88,2026-11-11,BATCH-9489-80,Centro Distribución 1,Pasillo-19-Estante-4-Nivel-1,3,False,2025-11-09,Almacenamiento refrigerado,a84ce210-6003-4e68-a1c7-d011972f97ec,9
51e45d27-f1ab-4640-94a3-c7e7480f995e,2025-08-26 19:12:56.423905,PROD-3EE31A9A,Barras de chocolate con almendras,SKU-241705,SUP-A618DADB,Restauración Castellana S.A.,1082,197,885,106,190,643,593,40.48,2025-08-29,2025-09-24,54.12,58557.84,2026-11-11,BATCH-9489-80,Centro Distribución 1,Pasillo-19-Estante-4-Nivel-1,3,False,2025-11-10,Almacenamiento refrigerado,a84ce210-6003-4e68-a1c7-d011972f97ec,10
5a820d83-2cdd-4dcf-b66b-5a2b559c7771,2025-08-21 12:12:56.423905,PROD-E4F9D9F1,Ciruela,SKU-896305,SUP-877FCD8B,Industrias DJ S.L.N.E,3811,197,3614,193,204,327,372,45.77,2025-06-22,2025-09-15,327.42,1247797.62,2025-12-27,BATCH-1815-77,Centro Distribución 1,Pasillo-15-Estante-8-Nivel-2,3,True,2025-11-01,Almacenamiento refrigerado,2a0cc5e3-9e10-404b-8ab7-8fa378eac4a2,1
b536fe36-5f3a-4620-9429-272c52b254fb,2025-08-21 12:12:56.423905,PROD-E4F9D9F1,Ciruela,SKU-896305,SUP-877FCD8B,Industrias DJ S.L.N.E,3755,197,3558,193,204,327,372,45.77,2025-06-22,2025-09-15,327.42,1229462.1,2025-12-27,BATCH-1815-77,Centro Distribución 1,Pasillo-15-Estante-8-Nivel-2,3,True,2025-11-02,Almacenamiento refrigerado,2a0cc5e3-9e10-404b-8ab7-8fa378eac4a2,2
3e29d877-4a39-4bae-94b3-e65cdf979f3b,2025-08-21 12:12:56.423905,PROD-E4F9D9F1,Ciruela,SKU-896305,SUP-877FCD8B,Industrias DJ S.L.N.E,3704,197,3507,193,204,327,372,45.77,2025-06-22,2025-09-15,327.42,1212763.6800000002,2025-12-27,BATCH-1815-77,Centro Distribución 1,Pasillo-15-Estante-8-Nivel-2,3,True,2025-11-03,Almacenamiento refrigerado,2a0cc5e3-9e10-404b-8ab7-8fa378eac4a2,3
b712c85b-7a19-4843-8973-f524fbecb68d,2025-08-21 12:12:56.423905,PROD-E4F9D9F1,Ciruela,SKU-896305,SUP-877FCD8B,Industrias DJ S.L.N.E,3652,197,3455,193,204,327,372,45.77,2025-06-22,2025-09-15,327.42,1195737.84,2025-12-27,BATCH-1815-77,Centro Distribución 1,Pasillo-15-Estante-8-Nivel-2,3,True,2025-11-04,Almacenamiento refrigerado,2a0cc5e3-9e10-404b-8ab7-8fa378eac4a2,4
f00588e9-6c26-4978-85cf-88c86977d02e,2025-08-21 12:12:56.423905,PROD-E4F9D9F1,Ciruela,SKU-896305,SUP-877FCD8B,Industrias DJ S.L.N.E,3606,197,3409,193,204,327,372,45.77,2025-06-22,2025-09-15,327.42,1180676.52,2025-12-27,BATCH-1815-77,Centro Distribución 1,Pasillo-15-Estante-8-Nivel-2,3,True,2025-11-05,Almacenamiento refrigerado,2a0cc5e3-9e10-404b-8ab7-8fa378eac4a2,5
c2f99265-54eb-4ecf-86d0-1479a1271178,2025-08-21 12:12:56.423905,PROD-E4F9D9F1,Ciruela,SKU-896305,SUP-877FCD8B,Industrias DJ S.L.N.E,3564,197,3367,193,204,327,372,45.77,2025-06-22,2025-09-15,327.42,1166924.8800000001,2025-12-27,BATCH-1815-77,Centro Distribución 1,Pasillo-15-Estante-8-Nivel-2,3,True,2025-11-06,Almacenamiento refrigerado,2a0cc5e3-9e10-404b-8ab7-8fa378eac4a2,6
6ecb7e66-27c3-44db-b1c8-316d614e1960,2025-08-21 12:12:56.423905,PROD-E4F9D9F1,Ciruela,SKU-896305,SUP-877FCD8B,Industrias DJ S.L.N.E,3514,197,3317,193,204,327,372,45.77,2025-06-22,2025-09-15,327.42,1150553.8800000001,2025-12-27,BATCH-1815-77,Centro Distribución 1,Pasillo-15-Estante-8-Nivel-2,3,True,2025-11-07,Almacenamiento refrigerado,2a0cc5e3-9e10-404b-8ab7-8fa378eac4a2,7
3f43f09e-cdd6-4bbd-92e7-a08e46ed32c8,2025-08-21 12:12:56.423905,PROD-E4F9D9F1,Ciruela,SKU-896305,SUP-877FCD8B,Industrias DJ S.L.N.E,3467,197,3270,193,204,327,372,45.77,2025-06-22,2025-09-15,327.42,1135165.1400000001,2025-12-27,BATCH-1815-77,Centro Distribución 1,Pasillo-15-Estante-8-Nivel-2,3,True,2025-11-08,Almacenamiento refrigerado,2a0cc5e3-9e10-404b-8ab7-8fa378eac4a2,8
e22486c9-1302-4bde-8cf3-eb7ee6591c81,2025-08-21 12:12:56.423905,PROD-E4F9D9F1,Ciruela,SKU-896305,SUP-877FCD8B,Industrias DJ S.L.N.E,3430,197,3233,193,204,327,372,45.77,2025-06-22,2025-09-15,327.42,1123050.6,2025-12-27,BATCH-1815-77,Centro Distribución 1,Pasillo-15-Estante-8-Nivel-2,3,True,2025-11-09,Almacenamiento refrigerado,2a0cc5e3-9e10-404b-8ab7-8fa378eac4a2,9
